claim_id,source_file,claim_type,text,has_evidence,human_review_required
equations_constraints_23,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 36, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 36, ""text"": ""- ML-KEM-1024 (security category 5)""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""- ML-KEM-1024 (security category 5)"", ""symbols"": [""ML"", ""KEM"", ""security"", ""category""]}",True,True
equations_constraints_24,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 38, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 38, ""text"": ""1-5 are defined in SP 800-57, Part 1 [7]. Each parameter set assigns a particular numerical value""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""1-5 are defined in SP 800-57, Part 1 [7]. Each parameter ",True,True
equations_constraints_25,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 41, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 41, ""text"": ""two constants: 𝑛 = 256 and 𝑞 = 3329.""}, ""human_review_required"": true, ""kind"": ""assignment_or_equation"", ""raw"": ""two constants: 𝑛 = 256 and 𝑞 = 3329."", ""symbols"": [""two"", ""constants""]}",True,True
equations_constraints_26,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 42, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 42, ""text"": ""Decapsulation failures. Provided that all inputs are well-formed and randomness generation is""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""Decapsulation failures. Provided that all inputs are well-for",True,True
equations_constraints_27,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 43, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 43, ""text"": ""successful, the key establishment procedure of ML-KEM will never explicitly fail, meaning that""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""successful, the key establishment procedure of ML-KEM will n",True,True
equations_constraints_28,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 44, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 44, ""text"": ""both ML-KEM.Encaps and ML-KEM.Decaps will each output a 256-bit value. Moreover, if no""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""both ML-KEM.Encaps and ML-KEM.Decaps will each output a 256-bit valu",True,True
equations_constraints_29,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 45, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 45, ""text"": ""corruption or interference is present, the two 256-bit values produced by ML-KEM.Encaps and""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""corruption or interference is present, the two 256-bit values p",True,True
equations_constraints_30,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 46, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 46, ""text"": ""ML-KEM.Decaps will be equal with overwhelming probability (i.e., 𝐾 ′ will equal 𝐾 in the process""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""ML-KEM.Decaps will be equal with overwhelming probability ",True,True
equations_constraints_31,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 47, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 47, ""text"": ""described in Figure 1). The event that 𝐾 ′ != 𝐾 under these conditions is called a decapsulation""}, ""human_review_required"": true, ""kind"": ""assignment_or_equation"", ""raw"": ""described in Figure 1). The event that 𝐾 ′ != 𝐾 und",True,True
equations_constraints_32,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 53, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 53, ""text"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""symbols"": [""MODULE"", ""LATTICE"", ""BASED"", ""KEY"", ""ENCAP",True,True
equations_constraints_33,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 57, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 57, ""text"": ""1. (ek, dk) <- ML-KEM.KeyGen()""}, ""human_review_required"": true, ""kind"": ""inequality_or_range"", ""raw"": ""1. (ek, dk) <- ML-KEM.KeyGen()"", ""symbols"": [""ek"", ""dk"", ""ML"", ""KEM"", ""KeyGen""]}",True,True
equations_constraints_34,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 58, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 58, ""text"": ""2. (𝑐, 𝐾) <- ML-KEM.Encaps(ek)""}, ""human_review_required"": true, ""kind"": ""inequality_or_range"", ""raw"": ""2. (𝑐, 𝐾) <- ML-KEM.Encaps(ek)"", ""symbols"": [""ML"", ""KEM"", ""Encaps"", ""ek""]}",True,True
equations_constraints_35,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 60, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 60, ""text"": ""--- SELECTED SECTION: MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM (lines 1570-1617, score 101.6) ---""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""--- SELECTED SECTION: MODULE-LATTICE-BASED KEY-EN",True,True
equations_constraints_36,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 61, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 61, ""text"": ""may only be used as subroutines in the algorithms of ML-KEM. In particular, the algorithms""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""may only be used as subroutines in the algorithms of ML-KEM. In ",True,True
equations_constraints_37,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 62, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 62, ""text"": ""K-PKE.KeyGen (Algorithm 13), K-PKE.Encrypt (Algorithm 14), and K-PKE.Decrypt (Algorithm 15)""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""K-PKE.KeyGen (Algorithm 13), K-PKE.Encrypt (Algorithm 14), and ",True,True
equations_constraints_38,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 63, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 63, ""text"": ""are not approved for use as a public-key encryption scheme.""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""are not approved for use as a public-key encryption scheme."", ""symbols"": [""are"", ""not"", ""approv",True,True
equations_constraints_39,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 69, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 69, ""text"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""symbols"": [""MODULE"", ""LATTICE"", ""BASED"", ""KEY"", ""ENCAP",True,True
equations_constraints_40,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 71, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 71, ""text"": ""Controlled access to internal functions. The key-encapsulation mechanism ML-KEM makes use""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""Controlled access to internal functions. The key-encapsulation me",True,True
equations_constraints_41,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 72, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 72, ""text"": ""of internal, “derandomized” functions ML-KEM.KeyGen_internal, ML-KEM.Encaps_internal, and""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""of internal, “derandomized” functions ML-KEM.KeyGen_internal, ML-",True,True
equations_constraints_42,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 73, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 73, ""text"": ""ML-KEM.Decaps_internal, specified in Section 6. The interfaces for these functions should not""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""ML-KEM.Decaps_internal, specified in Section 6. The interface",True,True
equations_constraints_43,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 75, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 75, ""text"": ""random values required for key generation (as specified in ML-KEM.KeyGen) and encapsulation""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""random values required for key generation (as specified in ML-K",True,True
equations_constraints_44,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 76, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 76, ""text"": ""(as specified in ML-KEM.Encaps) shall be performed by the cryptographic module.""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""(as specified in ML-KEM.Encaps) shall be performed by the cryptographic mod",True,True
equations_constraints_45,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 83, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 83, ""text"": ""𝐾 and 𝐾 ′ returned by ML-KEM.Encaps and ML-KEM.Decaps, respectively, are always 256-bit""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""𝐾 and 𝐾 ′ returned by ML-KEM.Encaps and ML-KEM.Decaps, respectively",True,True
equations_constraints_46,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 84, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 84, ""text"": ""values. Under appropriate conditions (see Sections 3.1 and 3.2, and SP 800-227 [1]), these values""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""values. Under appropriate conditions (see Sections 3.1 an",True,True
equations_constraints_47,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 85, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 85, ""text"": ""match (i.e., 𝐾 ′ = 𝐾) and can be used directly as a shared secret key for symmetric cryptography.""}, ""human_review_required"": true, ""kind"": ""assignment_or_equation"", ""raw"": ""match (i.e., 𝐾 ′ = 𝐾) and can be used directly as ",True,True
equations_constraints_48,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 86, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 86, ""text"": ""If further key derivation is needed, the final symmetric keys shall be derived from this 256-bit""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""If further key derivation is needed, the final symmetric k",True,True
equations_constraints_49,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 87, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 87, ""text"": ""shared secret key in an approved manner, as specified in SP 800-108 and SP 800-56C [16, 17].""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""shared secret key in an approved manner, as specified in SP 80",True,True
equations_constraints_50,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 88, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 88, ""text"": ""As discussed in Section 3.2, ML-KEM is an IND-CCA2-secure KEM. However, a combined KEM""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""As discussed in Section 3.2, ML-KEM is an IND-CCA2-secure KEM. Howev",True,True
equations_constraints_51,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 89, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 89, ""text"": ""that includes ML-KEM as a component might not meet IND-CCA2 security. Implementers should""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""that includes ML-KEM as a component might not meet IND-CCA2 secur",True,True
equations_constraints_52,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 90, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 90, ""text"": ""assess the security of any procedure in which the key derivation methods of SP 800-56C are""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""assess the security of any procedure in which the key derivation",True,True
equations_constraints_53,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 91, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 91, ""text"": ""applied to ML-KEM in combination with another key establishment procedure. More guidance""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""applied to ML-KEM in combination with another key establishment pr",True,True
equations_constraints_54,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 92, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 92, ""text"": ""regarding combined KEMs is given in SP 800-227 [1].""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""regarding combined KEMs is given in SP 800-227 [1]."", ""symbols"": [""regarding"", ""combined"", ""KEMs"", ""giv",True,True
equations_constraints_55,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 94, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 94, ""text"": ""as an internal step: ML-KEM.KeyGen and ML-KEM.Encaps. In pseudocode, this randomness""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""as an internal step: ML-KEM.KeyGen and ML-KEM.Encaps. In pseudocode, t",True,True
equations_constraints_56,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 96, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 96, ""text"": ""generation is denoted by a statement of the form 𝑚 <-- 𝔹32 . A fresh string of random bytes""}, ""human_review_required"": true, ""kind"": ""inequality_or_range"", ""raw"": ""generation is denoted by a statement of the form 𝑚 <-- 𝔹32 ",True,True
equations_constraints_57,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 98, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 98, ""text"": ""approved RBG, as prescribed in SP 800-90A, SP 800-90B, and SP 800-90C [18, 19, 20]. Moreover,""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""approved RBG, as prescribed in SP 800-90A, SP 800-90B, and SP",True,True
equations_constraints_58,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 99, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 99, ""text"": ""this RBG shall have a security strength of at least 128 bits for ML-KEM-512, at least 192 bits for""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""this RBG shall have a security strength of at least 128 ",True,True
equations_constraints_59,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 100, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 100, ""text"": ""ML-KEM-768, and at least 256 bits for ML-KEM-1024.""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""ML-KEM-768, and at least 256 bits for ML-KEM-1024."", ""symbols"": [""ML"", ""KEM"", ""at"", ""least"", ""bits""]}",True,True
equations_constraints_60,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 101, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Input checking. The algorithms ML-KEM.Encaps and ML-KEM.Decaps require input checking."", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 101, ""text"": ""Input checking. The algorithms ML-KEM.Encaps and ML-KEM.Decaps require input checking.""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""Input checking. The algorith",True,True
equations_constraints_61,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 102, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Input checking. The algorithms ML-KEM.Encaps and ML-KEM.Decaps require input checking."", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 102, ""text"": ""Implementers shall ensure that ML-KEM.Encaps and ML-KEM.Decaps are only executed on""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""Implementers shall ensure that ",True,True
equations_constraints_62,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 107, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""inputs that have been checked, as described in Section 7."", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 107, ""text"": ""for ML-KEM.KeyGen, ML-KEM.Encaps, and ML-KEM.Decaps, only the designated output can be""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""for ML-KEM.KeyGen, ML-KEM.Encaps, and ML-KEM.Decaps, only",True,True
equations_constraints_63,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 110, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""inputs that have been checked, as described in Section 7."", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 110, ""text"": ""--- SELECTED SECTION: Appendix C - Differences From the CRYSTALS-Kyber Submission (lines 3638-3684, score 99.7) ---""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""--- SELECTED SECTION: Append",True,True
equations_constraints_64,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 116, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 116, ""text"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""symbols"": [""MODULE"", ""LATTICE"", ""BASED"", ""KEY"", ""ENC",True,True
equations_constraints_65,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 118, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 118, ""text"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""symbols"": [""Appendi",True,True
equations_constraints_66,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 119, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 119, ""text"": ""This appendix lists the differences between CRYSTALS-KYBER (as described in [4]) and the ML-KEM""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""This appendix lists the differences between CR",True,True
equations_constraints_67,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 120, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 120, ""text"": ""scheme (specified in this document) that result in differing input-output behavior of the main""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""scheme (specified in this document) that result",True,True
equations_constraints_68,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 122, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 122, ""text"": ""the input-output behavior of these three algorithms (see “Implementations” and Section 3.3""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""the input-output behavior of these three algorithms",True,True
equations_constraints_69,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 124, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 124, ""text"": ""nor any differences in presentation between this standard and [4].""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""nor any differences in presentation between this standard and [4]."", ""symbo",True,True
