original_path	status	classification	retained_path	canonical_source_path	size	sha256	reason
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/PACKAGE_INDEX.csv	RETAINED	campaign-closure-index	experiments/zeroize/campaign-closure/PACKAGE_INDEX.csv	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/PACKAGE_INDEX.csv	644	ead03a88a6058ee6b35650cb141f0c930c83191df607d619ced5ccd9e6f669b5	Final campaign package index retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/ZERO-FINAL_CAMPAIGN_VERDICT.md	RETAINED	campaign-closure-verdict	experiments/zeroize/campaign-closure/ZERO-FINAL_CAMPAIGN_VERDICT.md	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/ZERO-FINAL_CAMPAIGN_VERDICT.md	2441	b75ea7fcb0cd07e177630f87fa61756577d561298a3727709adbc28615801d1e	Final source-level zeroization and release-handoff campaign verdict retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/archives/ZERO-T1_FREEZE_v1_af4c5abd.tar.gz.sha256	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/final-campaign-archive-checksums/ZERO-T1_FREEZE_v1_af4c5abd.tar.gz.sha256	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/archives/ZERO-T1_FREEZE_v1_af4c5abd.tar.gz.sha256	100	da16a5e507ebec1e71cda286044341caada6e05bd92fb8a14bba87cd1ffafbbd	Final-campaign archive checksum retained because its recorded relative path differs from the top-level checksum control.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/archives/ZERO-T2_FREEZE_v1_af4c5abd.tar.gz.sha256	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/final-campaign-archive-checksums/ZERO-T2_FREEZE_v1_af4c5abd.tar.gz.sha256	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/archives/ZERO-T2_FREEZE_v1_af4c5abd.tar.gz.sha256	100	8ddb94d072e822bf7f140c50af5f06d72af48f7456024bba1e70280d43700611	Final-campaign archive checksum retained because its recorded relative path differs from the top-level checksum control.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/archives/ZERO-T3_FREEZE_v1_af4c5abd.tar.gz.sha256	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/final-campaign-archive-checksums/ZERO-T3_FREEZE_v1_af4c5abd.tar.gz.sha256	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/archives/ZERO-T3_FREEZE_v1_af4c5abd.tar.gz.sha256	100	e94eeb648e63fed2f198ba0f367d1476bc6f37ac68ed56cedd0df3cdf78ce2cc	Final-campaign archive checksum retained because its recorded relative path differs from the top-level checksum control.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/archives/ZERO-T4_FREEZE_v1_af4c5abd.tar.gz.sha256	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/final-campaign-archive-checksums/ZERO-T4_FREEZE_v1_af4c5abd.tar.gz.sha256	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/archives/ZERO-T4_FREEZE_v1_af4c5abd.tar.gz.sha256	100	2b1ae33c644085f4bf9bee45030dc4745ada2bec0b562f977fd37599210754b6	Final-campaign archive checksum retained because its recorded relative path differs from the top-level checksum control.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T1_FREEZE_v1_af4c5abd_CONTENTS.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T1_FREEZE_v1_af4c5abd_CONTENTS.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T1_FREEZE_v1_af4c5abd_CONTENTS.txt	721	8b8d3f7a39bd798458f6ae08bc23317c249affccf2676d4ffcac1f479174cae9	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T1_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T1_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T1_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	398	fef18125943e12b8e1b9fe559410a7da9538287b461ee0e5a669cfae4bd89cb2	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T1_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T1_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T1_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	85	5c46516d3a4d21e58bfbbd0af40c2c744f6d0da97fc5253376db1d889eab3bc0	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T2_FREEZE_v1_af4c5abd_CONTENTS.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T2_FREEZE_v1_af4c5abd_CONTENTS.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T2_FREEZE_v1_af4c5abd_CONTENTS.txt	687	6f112e9b821e24e345ac75115386f94a273f2c6c876daa2f5c753cede2865e82	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T2_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T2_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T2_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	364	34693d7f1a6e963130f47038c2d8c3b084329310194b6bdae2201067bad97d30	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T2_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T2_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T2_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	85	5332aea98358c1350453077b22990106a110e65cc323fafd09a22f4fe604c4dc	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T3_FREEZE_v1_af4c5abd_CONTENTS.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T3_FREEZE_v1_af4c5abd_CONTENTS.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T3_FREEZE_v1_af4c5abd_CONTENTS.txt	695	b86bcc69365c436a2221fae3ad2df7beacab7ae963469fc1348ddfae5b55625b	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T3_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T3_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T3_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	372	99b549adb1bcd4400cd7f224e1f4c303dd2af47cd3b12cfe3dc7ab84cd430668	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T3_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T3_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T3_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	85	ee232de3b4788ab293c83ef200b607145adef3c1fc4671e1cbf04a9b7847f2c5	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T4_FREEZE_v1_af4c5abd_CONTENTS.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T4_FREEZE_v1_af4c5abd_CONTENTS.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T4_FREEZE_v1_af4c5abd_CONTENTS.txt	2337	e481d2a0b9022fea98977de9ac2727e24227e370e3b92e7927f64f76af9c0014	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T4_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T4_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T4_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	1504	42db2631205e73fabf1b012cf9a55da7df63e25c2aabd4afecbded63728f9746	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T4_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T4_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T4_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	85	5c88dadc1456fcd21281d12923c2d843445d019239847825ea85f73ad63ec2a1	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-V1_FREEZE_v1_af4c5abd_CONTENTS.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-V1_FREEZE_v1_af4c5abd_CONTENTS.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-V1_FREEZE_v1_af4c5abd_CONTENTS.txt	9216	d1f3ba11a7ce6b250fb914fa8e0d41de885cbf40576031340f8901130377e5ed	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-V1_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-V1_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-V1_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	5913	56a87a121faaa0e3f1b797f98f5996775320773987a45550cfde5ce35ab4e75b	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-V1_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	RETAINED	campaign-closure-integrity-audit	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-V1_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-V1_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	38	1107158fa74b711f3d017e19bc3a17de009d21b96a91beda0e369cb419da2eed	Final campaign package-integrity audit record retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/results/ZERO-FINAL_PROPERTY_MATRIX.csv	RETAINED	campaign-closure-results	experiments/zeroize/campaign-closure/results/ZERO-FINAL_PROPERTY_MATRIX.csv	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/results/ZERO-FINAL_PROPERTY_MATRIX.csv	1190	49fa20dc1bd7202eed87e0a0cfe1b9c000d1194002a0698de48752d94f33335a	Final cross-family property matrix retained.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/run_history/ZERO-FINAL_RUN1_FAILURE_CLASSIFICATION.md	RETAINED	campaign-closure-preserved-failure	experiments/zeroize/campaign-closure/run-history/ZERO-FINAL_RUN1_FAILURE_CLASSIFICATION.md	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/run_history/ZERO-FINAL_RUN1_FAILURE_CLASSIFICATION.md	1113	18989cebc7436ea11ee09fa408f60359406dd0135ea612d9d5f7c67820f73cdd	Final-evidence verifier parser failure retained and classified.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/verdicts/ZERO-T1_VERDICT.md	RETAINED	final-family-verdict	experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/final-evidence/ZERO-T1_VERDICT.md	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/verdicts/ZERO-T1_VERDICT.md	1758	1d6c0b44834ef30de95b46a436e02423fb4db989c4358b83c6128a621bee78c9	Final family verdict retained once from the accepted final campaign package.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/verdicts/ZERO-T2_VERDICT.md	RETAINED	final-family-verdict	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/final-evidence/ZERO-T2_VERDICT.md	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/verdicts/ZERO-T2_VERDICT.md	1599	6e008bae694c62bc3031dcac25ae127b9e1a0fb224accf5539f4c6ea2b97285c	Final family verdict retained once from the accepted final campaign package.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/verdicts/ZERO-T3_VERDICT.md	RETAINED	final-family-verdict	experiments/zeroize/T03-relational-and-compositional-zeroization-laws/final-evidence/ZERO-T3_VERDICT.md	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/verdicts/ZERO-T3_VERDICT.md	1678	b50c2f9926abf05281a0b4e489894448d302502d69df2cce0dfb2b1571e0fd1e	Final family verdict retained once from the accepted final campaign package.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/verdicts/ZERO-T4_VERDICT.md	RETAINED	final-family-verdict	experiments/zeroize/T04-zero-before-release-handoff/final-evidence/ZERO-T4_VERDICT.md	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/verdicts/ZERO-T4_VERDICT.md	2950	39c8c532ff3b6cdb47f1289ac4136fc61c05240bfbef84206985fbccf89fe43a	Final family verdict retained once from the accepted final campaign package.
ZERO-FINAL_CAMPAIGN_v1_af4c5abd/verdicts/ZERO-V1_VERDICT.md	RETAINED	final-family-verdict	experiments/zeroize/V01-mutation-sensitivity/final-evidence/ZERO-V1_VERDICT.md	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/verdicts/ZERO-V1_VERDICT.md	1375	9c7cd17c29716de61a241f42a9414023c8a2ec95f39e52695ea6d3a361a367fb	Final family verdict retained once from the accepted final campaign package.
ZERO-T1_FREEZE_v1_af4c5abd.tar.gz	RETAINED	frozen-family-package	provenance/zeroize/frozen-family-packages/ZERO-T1_FREEZE_v1_af4c5abd.tar.gz	ZERO-T1_FREEZE_v1_af4c5abd.tar.gz	15355	a3fcd0dc7ec6513eaf96f2f9142c7d49db0443b413f7bea12d88583e8c38bc3b	Canonical family freeze archive retained once in provenance.
ZERO-T1_FREEZE_v1_af4c5abd.tar.gz.sha256	RETAINED	frozen-family-package-checksum	provenance/zeroize/frozen-family-packages/ZERO-T1_FREEZE_v1_af4c5abd.tar.gz.sha256	ZERO-T1_FREEZE_v1_af4c5abd.tar.gz.sha256	147	15aece7cf8586fc78877cc6ced56e1ebdfa8b77ab0881a8a909dc863f55ecedc	Checksum for canonical family freeze archive retained.
ZERO-T1_FREEZE_v1_af4c5abd/MANIFEST.sha256	RETAINED	final-freeze-manifest	experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/final-evidence/MANIFEST.sha256	ZERO-T1_FREEZE_v1_af4c5abd/MANIFEST.sha256	1142	2da98556667b1032ad8a42881e28bb743e0fa5a33355f44de468cacd084a2119	Family freeze manifest retained; expanded freeze payload mirrors are omitted.
ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_COMMANDS.txt	RETAINED	final-command-record	experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/final-evidence/ZERO-T1_COMMANDS.txt	ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_COMMANDS.txt	602	e866978669bd3a89651831b31a291d292630ae1a6507ca17af4abc359b4eff61	Final family command record retained once.
ZERO-T2_FREEZE_v1_af4c5abd.tar.gz	RETAINED	frozen-family-package	provenance/zeroize/frozen-family-packages/ZERO-T2_FREEZE_v1_af4c5abd.tar.gz	ZERO-T2_FREEZE_v1_af4c5abd.tar.gz	14709	980c7191e65becf755c675895f1584c96d7cdc418e2e3be59d3d9ee956510fd2	Canonical family freeze archive retained once in provenance.
ZERO-T2_FREEZE_v1_af4c5abd.tar.gz.sha256	RETAINED	frozen-family-package-checksum	provenance/zeroize/frozen-family-packages/ZERO-T2_FREEZE_v1_af4c5abd.tar.gz.sha256	ZERO-T2_FREEZE_v1_af4c5abd.tar.gz.sha256	147	35d4d82a7b638dcc20dc76df17d366e91badfa434a6f6b193029dc32b5b5d73f	Checksum for canonical family freeze archive retained.
ZERO-T2_FREEZE_v1_af4c5abd/MANIFEST.sha256	RETAINED	final-freeze-manifest	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/final-evidence/MANIFEST.sha256	ZERO-T2_FREEZE_v1_af4c5abd/MANIFEST.sha256	1108	f9500d05fc109dd7d6275f9f9660a9737bcd61384b9c8161ded27e246e4fc1ca	Family freeze manifest retained; expanded freeze payload mirrors are omitted.
ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_COMMANDS.txt	RETAINED	final-command-record	experiments/zeroize/00-campaign-setup/shared-command-records/ZERO-T2-T3_SHARED_COMMANDS.txt	ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_COMMANDS.txt	534	3706327cb7f1e08f07db31841fb0147c78fe021ee93b6e595d8f486554d31853	Byte-identical T2/T3 command record retained once as a shared command record.
ZERO-T2_RUN1_af4c5abd/ZERO-T2_HARNESS_SHA256.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/ZERO-T2_HARNESS_SHA256.txt	ZERO-T2_RUN1_af4c5abd/ZERO-T2_HARNESS_SHA256.txt	325	7369e39bb344b9903de8f819a543f547a072a82c9725794b4c0cd4ebd489893d	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/ZERO-T2_RUN1_SHA256SUMS.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/ZERO-T2_RUN1_SHA256SUMS.txt	ZERO-T2_RUN1_af4c5abd/ZERO-T2_RUN1_SHA256SUMS.txt	1626	f8ff4845b1d762bad60428f007a8ff5a0189cfd8a7e3ea13c1adb7f7b1c3a089	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/fail_compile_stderr.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/fail_compile_stderr.txt	ZERO-T2_RUN1_af4c5abd/fail_compile_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/fail_compile_stdout.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/fail_compile_stdout.txt	ZERO-T2_RUN1_af4c5abd/fail_compile_stdout.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/fail_library_stderr.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/fail_library_stderr.txt	ZERO-T2_RUN1_af4c5abd/fail_library_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/fail_library_stdout.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/fail_library_stdout.txt	ZERO-T2_RUN1_af4c5abd/fail_library_stdout.txt	288	3b95c31c4b2d7540fc88fb3dbdc106ef0e3febd01dfa5c8f249bd5e4c7e714b3	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/t2_compile_stderr.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/t2_compile_stderr.txt	ZERO-T2_RUN1_af4c5abd/t2_compile_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/t2_compile_stdout.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/t2_compile_stdout.txt	ZERO-T2_RUN1_af4c5abd/t2_compile_stdout.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/t2_library_stderr.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/t2_library_stderr.txt	ZERO-T2_RUN1_af4c5abd/t2_library_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/t2_library_stdout.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/t2_library_stdout.txt	ZERO-T2_RUN1_af4c5abd/t2_library_stdout.txt	274	392c9e2d8239daf18d0745a16f6e81fd0e9cf9357b270689af7d11e50081d20c	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/zero_t2_cbmc_output.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_cbmc_output.txt	ZERO-T2_RUN1_af4c5abd/zero_t2_cbmc_output.txt	14778	a1866784bb8a77bc756d35c92cebd0d80408c7ab7376937532aa19d08fae9272	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/zero_t2_cbmc_stderr.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_cbmc_stderr.txt	ZERO-T2_RUN1_af4c5abd/zero_t2_cbmc_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/zero_t2_fail_control.library.goto	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_fail_control.library.goto	ZERO-T2_RUN1_af4c5abd/zero_t2_fail_control.library.goto	29805	79f02bdf0612c493ebece1f632e76f620dc3eccaf3eabd8ff26c2fae033e0876	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/zero_t2_fail_control.raw.goto	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_fail_control.raw.goto	ZERO-T2_RUN1_af4c5abd/zero_t2_fail_control.raw.goto	29869	a42df7708a74993f6109de33ce3bdd801a031b9107b4bbcff8acd0173ae11b32	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/zero_t2_fail_control_cbmc_output.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_fail_control_cbmc_output.txt	ZERO-T2_RUN1_af4c5abd/zero_t2_fail_control_cbmc_output.txt	11756	70d8c0a857bee31aa1ce95eb4aef9056d567e108f66638fc2f204864839c7beb	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/zero_t2_fail_control_cbmc_stderr.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_fail_control_cbmc_stderr.txt	ZERO-T2_RUN1_af4c5abd/zero_t2_fail_control_cbmc_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/zero_t2_fail_control_harness.c	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_fail_control_harness.c	ZERO-T2_RUN1_af4c5abd/zero_t2_fail_control_harness.c	466	0bd8e18b7b67147bf1bd7abaea19c36de219f2632cb6bf8e213f34fc7b546dc6	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/zero_t2_frame.library.goto	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_frame.library.goto	ZERO-T2_RUN1_af4c5abd/zero_t2_frame.library.goto	37466	8ba13a22d99fad91a1adc4f1275c0e5a72b642109aa5524f5024043558e055bc	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/zero_t2_frame.raw.goto	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_frame.raw.goto	ZERO-T2_RUN1_af4c5abd/zero_t2_frame.raw.goto	37341	caad38b39a5aa49e894ad73ff32592381e65ee225712fe706e1c68ca55b25e36	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/zero_t2_frame_harness.c	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_frame_harness.c	ZERO-T2_RUN1_af4c5abd/zero_t2_frame_harness.c	2900	9c17d24dca430bb7d41dbb4a6547e6a48a8eda5154bd5464acfeed6df098a5b1	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/zero_t2_library_body.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_library_body.txt	ZERO-T2_RUN1_af4c5abd/zero_t2_library_body.txt	46420	0ac2346988a260c2e37a41c9f911e00e8aa7ef791ad55cea2c64d1b89d428701	Original T2 positive theorem and expected-failure-control run evidence retained.
ZERO-T2_RUN1_af4c5abd/zero_t2_raw_body.txt	RETAINED	T02-raw-run	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_raw_body.txt	ZERO-T2_RUN1_af4c5abd/zero_t2_raw_body.txt	47793	6033d5c3ce698658bb64c01e4e12fedb6bdcb40683c75c59b0ff0a5551bd1d2e	Original T2 positive theorem and expected-failure-control run evidence retained.
