TYPE	GIT_MODE	SHA256	GIT_OBJECT	PATH
SYMLINK	120000	2e664d04827ac4de17e91a71b4e628f9384ae5fd28597efd997b4dbb5a3a9a49	9db3768d2fa63d7d6951d8eb7620da6c8f146a92	"examples/custom_backend/mlkem_native/src/fips202/keccakf1600.c"
SYMLINK	120000	4088a3faef643f95edbf840d0f78ee1b0033f8705e50450d625856ac5cff391d	a481cc2a79fdda1530d01d3511336fc44c1436ca	"examples/custom_backend/mlkem_native/src/fips202/keccakf1600.h"
SYMLINK	120000	9837c3dc424bd8e1cf23407a090291a8363ec71848d91c43c7d304e23192d021	890c69b6aa1af8f48034dc7dd0f51853484e834b	"examples/custom_backend/mlkem_native/src/fips202/native/api.h"
REGULAR	100644	832c2965a7fa662fbeba45c98fff017fa24cfc1b6f9bfee6d164c8fb4c1c26b7	1e99f0b2a45a6240405e49f566f05267f8ab8015	"examples/custom_backend/mlkem_native/src/fips202/native/custom/custom.h"
REGULAR	100644	c5ebc5c092628cbb9018d4b73d7330ffc84e3f44576c1bddcd884c3e5158a18c	35741e52a84345968ae458221233faf0fd24e30c	"examples/custom_backend/mlkem_native/src/fips202/native/custom/src/LICENSE"
REGULAR	100644	300725b916d1fa1895f4b194d2ffa2ca0c8316111cc9dbea21678c82505a05b5	38785e4626b2e4f9dca92d362c86fe1b1193c492	"examples/custom_backend/mlkem_native/src/fips202/native/custom/src/README.md"
REGULAR	100644	718fd2f6a91b0c867090d47ee584d60ded4880b4f457f8eabac7e100dd975f61	d7cbfcbdc8d9208afca58b3b13c64d7b13912593	"examples/custom_backend/mlkem_native/src/fips202/native/custom/src/sha3.c"
REGULAR	100644	978c970f8caf977a5a96a6cd4c9460815be9a7a018dc8a0b1399b872edbc6acb	a70c3d352816fd083821868d74edc33ccc30bb5b	"examples/custom_backend/mlkem_native/src/fips202/native/custom/src/sha3.h"
SYMLINK	120000	0a612fda336c4250d1bb405914e636f2dbc965385e5a7fe58b5e7354cc3ef608	2a2fd88bae0b1060e0de34bb33a31dad14a803f2	"examples/custom_backend/mlkem_native/src/indcpa.c"
SYMLINK	120000	d832e98b05b4dcb6899cdab803c58daf9eacda11ea665496a35b342bac01336d	a32974db47954a49347b079457e25816a7c1dbb3	"examples/custom_backend/mlkem_native/src/indcpa.h"
SYMLINK	120000	0e2d1c8a4cb271b12b814d6cf02657b1f38ab883dda5d33851cc0bd318ce8073	89d895756e164efe86346618fc1ee0b110b85535	"examples/custom_backend/mlkem_native/src/kem.c"
SYMLINK	120000	5a85b8e0e53f9d6053fb836e3a59eee877dbbdf0d8a97490aa1db68858f22b8a	76983fddef43bc329eedfdb96bfceb9283166fbd	"examples/custom_backend/mlkem_native/src/kem.h"
SYMLINK	120000	c85ac493142d350efb993350d27e859f263a328f219afc9315341ad629cda1e2	28e1dccb353f510ca21835bb2dce33c1e76f7f93	"examples/custom_backend/mlkem_native/src/params.h"
SYMLINK	120000	394157352ade423a3fbfb9ccf5501459909c762e5fe6f0af82e59c0d5ba9897d	acdfae407e290f421bb6ad79f46e6a37dfeeeb4d	"examples/custom_backend/mlkem_native/src/poly.c"
SYMLINK	120000	ea93f801eac842918a04a292de81d3d34f0005caac7a9545a2555c95aa588da5	befaf0b2773122b12985ef500a75cac6ee215344	"examples/custom_backend/mlkem_native/src/poly.h"
SYMLINK	120000	b7bcc2806c9ef8e3e783fc99c2a556759890efa59df05d533285cdd9b8943e37	0ed1ffb5c6f28b2d54659b6b34d816fdd3ade48e	"examples/custom_backend/mlkem_native/src/poly_k.c"
SYMLINK	120000	42bbba539142fbddeb427c2b118dbbf1948734355efe5cf5cf66a9399811b910	9af042866f6814c2fd06412397536d76895f4786	"examples/custom_backend/mlkem_native/src/poly_k.h"
SYMLINK	120000	66dc22280618e09f7c7e286b5a6d545aec4f898739eb0b40d3498991e9b08403	bf94296ea77d1e03afc2b10025b1bdeb1474a8c6	"examples/custom_backend/mlkem_native/src/randombytes.h"
SYMLINK	120000	146fd1a19e31fefb30c96d0617efdff29d979b0b3a39cbdd508bd575c31e7877	d913314bb198047bbf1de0099e9c7ab0d2e2ad73	"examples/custom_backend/mlkem_native/src/sampling.c"
SYMLINK	120000	fc3456081e8162558b03ac4cfd09e67123e5616d359f86160158daa96548a654	fe3dc77fb23432178eb3a63ed54451e8f461c635	"examples/custom_backend/mlkem_native/src/sampling.h"
SYMLINK	120000	7abd67e0c481bc450de660896a1a6caa21118ce95e376e4605996c6220393fe0	a4f831f0a7c019e1c484dc83be148404bba0d0a6	"examples/custom_backend/mlkem_native/src/symmetric.h"
SYMLINK	120000	30d6473f9f0141fce5adc6cff9fcb6d0407fcdcd26476c7a4479c30900cefdc3	91ac039c077ffb3b04ce681caf7c7a9999f49fae	"examples/custom_backend/mlkem_native/src/sys.h"
SYMLINK	120000	3e143f0429490b07224c3b083b0e3d1ebf8a41ff93e274cb83bc50600646f58a	fc6244bbcf3538f70019a50b7c147abcd7b90a72	"examples/custom_backend/mlkem_native/src/verify.c"
SYMLINK	120000	f20f99c65f237142f6a17ad8d514e61104c7f101836df632ac5b18f2246e1211	a389b96c3e091bb0f7c783fc3f1628cc42a04ad5	"examples/custom_backend/mlkem_native/src/verify.h"
SYMLINK	120000	7dbde2325f6bf0c8c22b78cb31bd23114eeab5a9b83b8e0f32527ebedcd40f1c	2640464883ecd374152dda6cccafcb22ac9dab16	"examples/custom_backend/mlkem_native/src/zetas.inc"
SYMLINK	120000	4cb5d18d3fa8ca9742d8b4a68b57575ef70f3406c8020cc74115ab46492fb354	65b7801b832ee0afb56afbac97ed2a75b3b343ba	"examples/custom_backend/test_only_rng/notrandombytes.c"
SYMLINK	120000	d0e8bfcfd5ee4f8c36462d5369c089986ea81f9063b3edae70233e3fd4d9666d	e72c12b9cde8355aa443ebb4b6786d8542f2a2b2	"examples/custom_backend/test_only_rng/notrandombytes.h"
REGULAR	100644	a16ce390164578975ec29da9b161ac23ca477f6b6b8fc8f5b051bda34e3b01ac	eb98a94f1274bd823fbbb74dbda0e6ad0019f37d	"examples/monolithic_build/.gitignore"
REGULAR	100644	99bd346a36353c426479241eb2ae5d3372392fa4a889335afb216f7b8a7f8e7a	b0f02cfb50bc775fe44c554ddfe3ea9e61ddeaa6	"examples/monolithic_build/Makefile"
REGULAR	100644	54b93ede40c79c0701888ab6fcb355381b84327dade9280dfb34d792481c7016	fa44a3548cd395086404824624b98bccf3429754	"examples/monolithic_build/README.md"
REGULAR	100644	66a5e62ef17cf2ef661ccd3cffed573b57797e685f4a617c18d007f7e3dbf793	845eec55f2472457d4fa85c3ccf2cbb8ca5a4c1f	"examples/monolithic_build/main.c"
SYMLINK	120000	eca593b75f4abbb5bc9eab5309932e651a69396b47876b66bdeafe63e51d55cb	2afd79e7dc73ed39016d0b097aa8f5092797fe7e	"examples/monolithic_build/mlkem_native/mlkem_native.c"
SYMLINK	120000	83f11f4135a77fb08d7082151fee9da4a378085cf4463cab8d91c9a9250f64b4	dd32c33bb27ab9f416413373e8ef79b38b05b7c7	"examples/monolithic_build/mlkem_native/mlkem_native.h"
REGULAR	100644	0f6e666677eacf8ebdf8464f90b8f8dbe93e7ba4f2b4a5c77690c56f608e91a5	619c176b76a47295433d7bea95a64dd5e05ea865	"examples/monolithic_build/mlkem_native/mlkem_native_config.h"
SYMLINK	120000	7812c0af24840f2b6295873955cecc04aa828c992efa7507dbe82bb9370dcaac	ceb4b4328a8e07385afab67749f9ae9bd510e731	"examples/monolithic_build/mlkem_native/src/cbmc.h"
SYMLINK	120000	697c06fa3b0fb40e802306a81f7bfc0ea357835ce263abbce7f64557527d2b06	b91b8da93c9b6258c720832b9967b85b4b260c48	"examples/monolithic_build/mlkem_native/src/common.h"
SYMLINK	120000	65a4a007037da60ec7f5dca0bae376face332efe95fc7f9f5124a3a8d320b664	7a268bba40e2919ea4393689816b83d26dbfacb9	"examples/monolithic_build/mlkem_native/src/compress.c"
SYMLINK	120000	f67b2e1b22f7893a6e2ef78b90aac10032c0b70bbd1c353b8301308d5200d9f4	bbdf7a8d063246cbed266a871a64a517bff24c07	"examples/monolithic_build/mlkem_native/src/compress.h"
SYMLINK	120000	050e7fd4644f02b4441d5a2a32ab2eacf2b1cd21711a592985e40f30d32f5ad5	92b15d453195f8d34d5312233711e112f0eed394	"examples/monolithic_build/mlkem_native/src/debug.c"
SYMLINK	120000	4f0fb4a35cf97a6461dcd53c4169d1e8a0d845aa2c1539081121d6831c256165	3e25c792f409a6e154b655042f576b0199c102f7	"examples/monolithic_build/mlkem_native/src/debug.h"
SYMLINK	120000	35b7408cbf8580ce33eb416210d159f4e0769036b987fa67f7a00091c42e91ec	ac5576da9018e2b5a5c7aaee6720cf93444653a0	"examples/monolithic_build/mlkem_native/src/fips202/fips202.c"
SYMLINK	120000	1d9e0c2e8a3341f6936331a3e931e6094439ec9a06f808b45eb358e1aca1dbeb	d7e822989c9d6cb7617ac6d44ad6ea992987b99a	"examples/monolithic_build/mlkem_native/src/fips202/fips202.h"
SYMLINK	120000	abf359a3dc4eccfc66429f092158d47d51b1f0231ad89b6de5ba6045a3648b15	08b2e9cb2bc6d5195ea2c088693365e1035ebd55	"examples/monolithic_build/mlkem_native/src/fips202/fips202x4.c"
SYMLINK	120000	d4c54b3a01d1d1233ac0df40e8588800a7348ec13e8c57c9286e520f0cfa0385	b3ddcab49b0b511846874e5f4005f00a888037c2	"examples/monolithic_build/mlkem_native/src/fips202/fips202x4.h"
SYMLINK	120000	2e664d04827ac4de17e91a71b4e628f9384ae5fd28597efd997b4dbb5a3a9a49	9db3768d2fa63d7d6951d8eb7620da6c8f146a92	"examples/monolithic_build/mlkem_native/src/fips202/keccakf1600.c"
SYMLINK	120000	4088a3faef643f95edbf840d0f78ee1b0033f8705e50450d625856ac5cff391d	a481cc2a79fdda1530d01d3511336fc44c1436ca	"examples/monolithic_build/mlkem_native/src/fips202/keccakf1600.h"
SYMLINK	120000	0a612fda336c4250d1bb405914e636f2dbc965385e5a7fe58b5e7354cc3ef608	2a2fd88bae0b1060e0de34bb33a31dad14a803f2	"examples/monolithic_build/mlkem_native/src/indcpa.c"
SYMLINK	120000	d832e98b05b4dcb6899cdab803c58daf9eacda11ea665496a35b342bac01336d	a32974db47954a49347b079457e25816a7c1dbb3	"examples/monolithic_build/mlkem_native/src/indcpa.h"
SYMLINK	120000	0e2d1c8a4cb271b12b814d6cf02657b1f38ab883dda5d33851cc0bd318ce8073	89d895756e164efe86346618fc1ee0b110b85535	"examples/monolithic_build/mlkem_native/src/kem.c"
SYMLINK	120000	5a85b8e0e53f9d6053fb836e3a59eee877dbbdf0d8a97490aa1db68858f22b8a	76983fddef43bc329eedfdb96bfceb9283166fbd	"examples/monolithic_build/mlkem_native/src/kem.h"
SYMLINK	120000	c85ac493142d350efb993350d27e859f263a328f219afc9315341ad629cda1e2	28e1dccb353f510ca21835bb2dce33c1e76f7f93	"examples/monolithic_build/mlkem_native/src/params.h"
SYMLINK	120000	394157352ade423a3fbfb9ccf5501459909c762e5fe6f0af82e59c0d5ba9897d	acdfae407e290f421bb6ad79f46e6a37dfeeeb4d	"examples/monolithic_build/mlkem_native/src/poly.c"
SYMLINK	120000	ea93f801eac842918a04a292de81d3d34f0005caac7a9545a2555c95aa588da5	befaf0b2773122b12985ef500a75cac6ee215344	"examples/monolithic_build/mlkem_native/src/poly.h"
SYMLINK	120000	b7bcc2806c9ef8e3e783fc99c2a556759890efa59df05d533285cdd9b8943e37	0ed1ffb5c6f28b2d54659b6b34d816fdd3ade48e	"examples/monolithic_build/mlkem_native/src/poly_k.c"
SYMLINK	120000	42bbba539142fbddeb427c2b118dbbf1948734355efe5cf5cf66a9399811b910	9af042866f6814c2fd06412397536d76895f4786	"examples/monolithic_build/mlkem_native/src/poly_k.h"
SYMLINK	120000	66dc22280618e09f7c7e286b5a6d545aec4f898739eb0b40d3498991e9b08403	bf94296ea77d1e03afc2b10025b1bdeb1474a8c6	"examples/monolithic_build/mlkem_native/src/randombytes.h"
SYMLINK	120000	146fd1a19e31fefb30c96d0617efdff29d979b0b3a39cbdd508bd575c31e7877	d913314bb198047bbf1de0099e9c7ab0d2e2ad73	"examples/monolithic_build/mlkem_native/src/sampling.c"
SYMLINK	120000	fc3456081e8162558b03ac4cfd09e67123e5616d359f86160158daa96548a654	fe3dc77fb23432178eb3a63ed54451e8f461c635	"examples/monolithic_build/mlkem_native/src/sampling.h"
SYMLINK	120000	7abd67e0c481bc450de660896a1a6caa21118ce95e376e4605996c6220393fe0	a4f831f0a7c019e1c484dc83be148404bba0d0a6	"examples/monolithic_build/mlkem_native/src/symmetric.h"
SYMLINK	120000	30d6473f9f0141fce5adc6cff9fcb6d0407fcdcd26476c7a4479c30900cefdc3	91ac039c077ffb3b04ce681caf7c7a9999f49fae	"examples/monolithic_build/mlkem_native/src/sys.h"
SYMLINK	120000	3e143f0429490b07224c3b083b0e3d1ebf8a41ff93e274cb83bc50600646f58a	fc6244bbcf3538f70019a50b7c147abcd7b90a72	"examples/monolithic_build/mlkem_native/src/verify.c"
SYMLINK	120000	f20f99c65f237142f6a17ad8d514e61104c7f101836df632ac5b18f2246e1211	a389b96c3e091bb0f7c783fc3f1628cc42a04ad5	"examples/monolithic_build/mlkem_native/src/verify.h"
SYMLINK	120000	7dbde2325f6bf0c8c22b78cb31bd23114eeab5a9b83b8e0f32527ebedcd40f1c	2640464883ecd374152dda6cccafcb22ac9dab16	"examples/monolithic_build/mlkem_native/src/zetas.inc"
SYMLINK	120000	4cb5d18d3fa8ca9742d8b4a68b57575ef70f3406c8020cc74115ab46492fb354	65b7801b832ee0afb56afbac97ed2a75b3b343ba	"examples/monolithic_build/test_only_rng/notrandombytes.c"
SYMLINK	120000	d0e8bfcfd5ee4f8c36462d5369c089986ea81f9063b3edae70233e3fd4d9666d	e72c12b9cde8355aa443ebb4b6786d8542f2a2b2	"examples/monolithic_build/test_only_rng/notrandombytes.h"
REGULAR	100644	a16ce390164578975ec29da9b161ac23ca477f6b6b8fc8f5b051bda34e3b01ac	eb98a94f1274bd823fbbb74dbda0e6ad0019f37d	"examples/monolithic_build_multilevel/.gitignore"
REGULAR	100644	879df6dd26a383709805dd627aa65d9c8384986c61ef689a2417493112ed84e4	3c10778373fa7efb5b6b58c1ff6c3b4c57d014d5	"examples/monolithic_build_multilevel/Makefile"
REGULAR	100644	03f61a92ce35ebc63b2612bd225f038f81fca7602ecf4495db6b4380c7f9c323	306e66be1e2fc89eef61e5a76b0f127ea6c758a5	"examples/monolithic_build_multilevel/README.md"
REGULAR	100644	3a05d5c7ce24773bc5c7e0a63f7decace71cf996dca2ebc0e65ea83a6ee7c6ad	ebcc9c0f2fdd991859be9af759ae66184ce7cc76	"examples/monolithic_build_multilevel/main.c"
SYMLINK	120000	eca593b75f4abbb5bc9eab5309932e651a69396b47876b66bdeafe63e51d55cb	2afd79e7dc73ed39016d0b097aa8f5092797fe7e	"examples/monolithic_build_multilevel/mlkem_native/mlkem_native.c"
SYMLINK	120000	83f11f4135a77fb08d7082151fee9da4a378085cf4463cab8d91c9a9250f64b4	dd32c33bb27ab9f416413373e8ef79b38b05b7c7	"examples/monolithic_build_multilevel/mlkem_native/mlkem_native.h"
REGULAR	100644	ed084cb7528983eab53c59316083af2ed9fb6acfd8788e43d6f33c5f21630145	6be461e4d60078a99a96794b75474352b540fc2f	"examples/monolithic_build_multilevel/mlkem_native/mlkem_native_config.h"
SYMLINK	120000	b62f8fd94be8d7a4afe3a428d755bf77a37c85850f244f06f903fc0a2e721600	9a403331c4ed33d62dcff3d04dd9dc066797a1e7	"examples/monolithic_build_multilevel/mlkem_native/src"
REGULAR	100644	be0470ee1b1ed03d46cc788ee92e75cf547a952445a5f8e45fc9eec5ebbac9f0	4d2e4a1c0e40755d5896a4e427170f3e62fb7ef4	"examples/monolithic_build_multilevel/mlkem_native_all.c"
REGULAR	100644	d9d4effcc7a7adbf4c432e3fe63c22fd22dfaf9db767c65299f988d5df91bdbb	00e60bd59fa1e80456a85d769bbb554397187009	"examples/monolithic_build_multilevel/mlkem_native_all.h"
SYMLINK	120000	4cb5d18d3fa8ca9742d8b4a68b57575ef70f3406c8020cc74115ab46492fb354	65b7801b832ee0afb56afbac97ed2a75b3b343ba	"examples/monolithic_build_multilevel/test_only_rng/notrandombytes.c"
SYMLINK	120000	d0e8bfcfd5ee4f8c36462d5369c089986ea81f9063b3edae70233e3fd4d9666d	e72c12b9cde8355aa443ebb4b6786d8542f2a2b2	"examples/monolithic_build_multilevel/test_only_rng/notrandombytes.h"
REGULAR	100644	a16ce390164578975ec29da9b161ac23ca477f6b6b8fc8f5b051bda34e3b01ac	eb98a94f1274bd823fbbb74dbda0e6ad0019f37d	"examples/monolithic_build_multilevel_native/.gitignore"
REGULAR	100644	9e6166f55ee61d7e92735f467f77c944c8e0e9f9df39a8def2d5cecb087e8865	3853806d2fe2872891ab0e97caa552e4901ed8c4	"examples/monolithic_build_multilevel_native/Makefile"
REGULAR	100644	583d4be5635f2082a85dc7f44f990ac46b8c7a460e70689c7ec804a92468bb49	56f1663931ec037259a37ce5b8e0e0e897150ca8	"examples/monolithic_build_multilevel_native/README.md"
SYMLINK	120000	cd28942f25f60325e82b6c68f6fc2b14b76012dee1ee9c63746b63a85c204dd1	ce5c161cbf5fc9b19627252c21fcd40fd89e2b4e	"examples/monolithic_build_multilevel_native/auto.mk"
REGULAR	100644	29739c4d124609e1d49b2e0df82ba11b87a72a499198476d646d143cd104b8d1	d71a3fa32e2292b11eb15d87f01139ffb33de826	"examples/monolithic_build_multilevel_native/main.c"
SYMLINK	120000	eca593b75f4abbb5bc9eab5309932e651a69396b47876b66bdeafe63e51d55cb	2afd79e7dc73ed39016d0b097aa8f5092797fe7e	"examples/monolithic_build_multilevel_native/mlkem_native/mlkem_native.c"
SYMLINK	120000	83f11f4135a77fb08d7082151fee9da4a378085cf4463cab8d91c9a9250f64b4	dd32c33bb27ab9f416413373e8ef79b38b05b7c7	"examples/monolithic_build_multilevel_native/mlkem_native/mlkem_native.h"
SYMLINK	120000	16ba355b1db678ff811c5cf899937ed91db701ec6632ae43992e2eb2d0a0fb0a	06092052d9966de48aa105ac87441843995e114c	"examples/monolithic_build_multilevel_native/mlkem_native/mlkem_native_asm.S"
REGULAR	100644	627a584e5248714990a266ae26373deb7fae0410b1a0d1dd7d26aaa10be8dc74	ac478b2bab142e6170d5cc49b5fbcadc536b101e	"examples/monolithic_build_multilevel_native/mlkem_native/mlkem_native_config.h"
SYMLINK	120000	b62f8fd94be8d7a4afe3a428d755bf77a37c85850f244f06f903fc0a2e721600	9a403331c4ed33d62dcff3d04dd9dc066797a1e7	"examples/monolithic_build_multilevel_native/mlkem_native/src"
REGULAR	100644	6bd6e70eddbc42e4b63005a2892acf4fb36ef8fcc98a120968655bf401056543	83121b430f82f2a327f671711114d9c6d5282b21	"examples/monolithic_build_multilevel_native/mlkem_native_all.c"
SYMLINK	120000	4cb5d18d3fa8ca9742d8b4a68b57575ef70f3406c8020cc74115ab46492fb354	65b7801b832ee0afb56afbac97ed2a75b3b343ba	"examples/monolithic_build_multilevel_native/test_only_rng/notrandombytes.c"
SYMLINK	120000	d0e8bfcfd5ee4f8c36462d5369c089986ea81f9063b3edae70233e3fd4d9666d	e72c12b9cde8355aa443ebb4b6786d8542f2a2b2	"examples/monolithic_build_multilevel_native/test_only_rng/notrandombytes.h"
REGULAR	100644	a16ce390164578975ec29da9b161ac23ca477f6b6b8fc8f5b051bda34e3b01ac	eb98a94f1274bd823fbbb74dbda0e6ad0019f37d	"examples/monolithic_build_native/.gitignore"
REGULAR	100644	1255301993a784854088c59cc39a73c640d8a00fa6a3a230520dc23754ab5c9c	eb3da88076fcc667b7d07f4cbf1fa6f582130c2f	"examples/monolithic_build_native/Makefile"
REGULAR	100644	5b86d4a3d515fb56bf555a443d523ab0a8b816de3846f4ee94ff410aa75dd30c	b71b64c328be41c75b8df67e95e47c75155fec9d	"examples/monolithic_build_native/README.md"
SYMLINK	120000	cd28942f25f60325e82b6c68f6fc2b14b76012dee1ee9c63746b63a85c204dd1	ce5c161cbf5fc9b19627252c21fcd40fd89e2b4e	"examples/monolithic_build_native/auto.mk"
REGULAR	100644	351b0951910a5f2f4c9a53efe324d0c5171b0d8e70dd2c11cb2e08da2d189170	527aa4ccaba19ed64eacfba43af9ce75cf67e3ed	"examples/monolithic_build_native/main.c"
SYMLINK	120000	eca593b75f4abbb5bc9eab5309932e651a69396b47876b66bdeafe63e51d55cb	2afd79e7dc73ed39016d0b097aa8f5092797fe7e	"examples/monolithic_build_native/mlkem_native/mlkem_native.c"
SYMLINK	120000	83f11f4135a77fb08d7082151fee9da4a378085cf4463cab8d91c9a9250f64b4	dd32c33bb27ab9f416413373e8ef79b38b05b7c7	"examples/monolithic_build_native/mlkem_native/mlkem_native.h"
SYMLINK	120000	16ba355b1db678ff811c5cf899937ed91db701ec6632ae43992e2eb2d0a0fb0a	06092052d9966de48aa105ac87441843995e114c	"examples/monolithic_build_native/mlkem_native/mlkem_native_asm.S"
REGULAR	100644	182cbeab8429af9cc1906be56a52d2f187cc0a3b077764896b519b4b24a7e0d3	7b731cd6a19e9ee0191ce4ee7c4c8d818dabd48d	"examples/monolithic_build_native/mlkem_native/mlkem_native_config.h"
SYMLINK	120000	b62f8fd94be8d7a4afe3a428d755bf77a37c85850f244f06f903fc0a2e721600	9a403331c4ed33d62dcff3d04dd9dc066797a1e7	"examples/monolithic_build_native/mlkem_native/src"
SYMLINK	120000	4cb5d18d3fa8ca9742d8b4a68b57575ef70f3406c8020cc74115ab46492fb354	65b7801b832ee0afb56afbac97ed2a75b3b343ba	"examples/monolithic_build_native/test_only_rng/notrandombytes.c"
SYMLINK	120000	d0e8bfcfd5ee4f8c36462d5369c089986ea81f9063b3edae70233e3fd4d9666d	e72c12b9cde8355aa443ebb4b6786d8542f2a2b2	"examples/monolithic_build_native/test_only_rng/notrandombytes.h"
REGULAR	100644	a16ce390164578975ec29da9b161ac23ca477f6b6b8fc8f5b051bda34e3b01ac	eb98a94f1274bd823fbbb74dbda0e6ad0019f37d	"examples/multilevel_build/.gitignore"
REGULAR	100644	22bfd49aec5802b826735cf461fe4dbd0a8cb0c97d6e382572baedacef37e218	fdd515faf60bdea8316b69e62388bd8e357d5f14	"examples/multilevel_build/Makefile"
REGULAR	100644	2eac1ade9b3b6248b54fa3db6da2bdbe778368fccb53f8b7dce8e99318c91eb0	6a21a26b94bb1000df13aa5b0d56e3ffb0aebdf1	"examples/multilevel_build/README.md"
SYMLINK	120000	cd28942f25f60325e82b6c68f6fc2b14b76012dee1ee9c63746b63a85c204dd1	ce5c161cbf5fc9b19627252c21fcd40fd89e2b4e	"examples/multilevel_build/auto.mk"
REGULAR	100644	948f3c660f90c158e4d4248855adae42bcaf3c8eb62c780edd7b6f40d5da4082	37e3d2d586ad71fbc4be558d0104fe80c53d2190	"examples/multilevel_build/main.c"
SYMLINK	120000	83f11f4135a77fb08d7082151fee9da4a378085cf4463cab8d91c9a9250f64b4	dd32c33bb27ab9f416413373e8ef79b38b05b7c7	"examples/multilevel_build/mlkem_native/mlkem_native.h"
REGULAR	100644	e4f400655da441655cb3bf99a00a29384804f9ae30dd6ddb45480a25fcef9265	d5474ad7779eb4f9b00ba1cd0bd31e5bdfb59ae2	"examples/multilevel_build/mlkem_native/mlkem_native_config.h"
SYMLINK	120000	b62f8fd94be8d7a4afe3a428d755bf77a37c85850f244f06f903fc0a2e721600	9a403331c4ed33d62dcff3d04dd9dc066797a1e7	"examples/multilevel_build/mlkem_native/src"
REGULAR	100644	a33a9a640095e434c490e7777c244af9ca473cbba43cf023da878e792424e425	ba63dd915eb309713d5ddb7fd66ce2fada89363b	"examples/multilevel_build/mlkem_native_all.h"
SYMLINK	120000	4cb5d18d3fa8ca9742d8b4a68b57575ef70f3406c8020cc74115ab46492fb354	65b7801b832ee0afb56afbac97ed2a75b3b343ba	"examples/multilevel_build/test_only_rng/notrandombytes.c"
SYMLINK	120000	d0e8bfcfd5ee4f8c36462d5369c089986ea81f9063b3edae70233e3fd4d9666d	e72c12b9cde8355aa443ebb4b6786d8542f2a2b2	"examples/multilevel_build/test_only_rng/notrandombytes.h"
REGULAR	100644	a16ce390164578975ec29da9b161ac23ca477f6b6b8fc8f5b051bda34e3b01ac	eb98a94f1274bd823fbbb74dbda0e6ad0019f37d	"examples/multilevel_build_native/.gitignore"
REGULAR	100644	f691116b85aca3a233a783a9f560d6a1daa2adf876b8795bbcd97b9a1c9969e1	da632568ef4750c4142a1ba23a705be0496e4264	"examples/multilevel_build_native/Makefile"
REGULAR	100644	c2a529c3b4cc08e63e93909a9b5cd064f8ce717dc246101b85a84877e762b3d7	264c11043c6a9044cc2003eed2a907a593f834ab	"examples/multilevel_build_native/README.md"
SYMLINK	120000	cd28942f25f60325e82b6c68f6fc2b14b76012dee1ee9c63746b63a85c204dd1	ce5c161cbf5fc9b19627252c21fcd40fd89e2b4e	"examples/multilevel_build_native/auto.mk"
REGULAR	100644	3a05d5c7ce24773bc5c7e0a63f7decace71cf996dca2ebc0e65ea83a6ee7c6ad	ebcc9c0f2fdd991859be9af759ae66184ce7cc76	"examples/multilevel_build_native/main.c"
SYMLINK	120000	83f11f4135a77fb08d7082151fee9da4a378085cf4463cab8d91c9a9250f64b4	dd32c33bb27ab9f416413373e8ef79b38b05b7c7	"examples/multilevel_build_native/mlkem_native/mlkem_native.h"
REGULAR	100644	f9aa33f2b3bbfd8721775ed2aa7103a85e18ca0baffd8d9f174281ee05361bd0	2a0467f096677f76db08e74380555db15a29c5a8	"examples/multilevel_build_native/mlkem_native/mlkem_native_config.h"
SYMLINK	120000	b62f8fd94be8d7a4afe3a428d755bf77a37c85850f244f06f903fc0a2e721600	9a403331c4ed33d62dcff3d04dd9dc066797a1e7	"examples/multilevel_build_native/mlkem_native/src"
REGULAR	100644	a33a9a640095e434c490e7777c244af9ca473cbba43cf023da878e792424e425	ba63dd915eb309713d5ddb7fd66ce2fada89363b	"examples/multilevel_build_native/mlkem_native_all.h"
SYMLINK	120000	4cb5d18d3fa8ca9742d8b4a68b57575ef70f3406c8020cc74115ab46492fb354	65b7801b832ee0afb56afbac97ed2a75b3b343ba	"examples/multilevel_build_native/test_only_rng/notrandombytes.c"
SYMLINK	120000	d0e8bfcfd5ee4f8c36462d5369c089986ea81f9063b3edae70233e3fd4d9666d	e72c12b9cde8355aa443ebb4b6786d8542f2a2b2	"examples/multilevel_build_native/test_only_rng/notrandombytes.h"
REGULAR	100644	3a4fed5a7a986a1ff81cfb136a322dd31f630a4e4a496d5613fd975194ac6c96	d09c4b3be4235d4fdae9c6be67df3bc687072f4c	"flake.lock"
REGULAR	100644	922343b7c343bd180d14e59dff6ea50b015e5dcbcf65fef6088a891bbcba5606	1e6d3b3f31b3a0fe60ae15839012ff7ccf3f1c66	"flake.nix"
REGULAR	100644	dfa02acbcb2952c6edc42e128d99861f1d9879b8ed3bfd3f065ff9c2ffbd42fe	c65cec57d55ff823378bdf613dccc5b749f966d7	"integration/aws-lc/pre_import.patch"
REGULAR	100644	fa6506384998bf9aa29289c24438280176c1cad703a947a5ba38271676943c3e	c6031253cc83a8bbe6ec3f5015261c1cc1accb77	"integration/liboqs/ML-KEM-1024_META.yml"
REGULAR	100644	781d2b51a2498df1c416b5bf95b90316c83a551b5626a3b88103d0bef0dec968	feb7cc6ff850f2137c0d12c004add8ef140cd7ef	"integration/liboqs/ML-KEM-512_META.yml"
REGULAR	100644	b15dbadff817080d340899dd80dbe3166745da4a05091c62416f5886852db070	05f07b42d4caead4df75829329cf5b16e93d9632	"integration/liboqs/ML-KEM-768_META.yml"
