staged_path,sha256,size_bytes,action,final_repository_path,note
provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/meta.h,2a83df86204cb9b3602a019619a26c24876b2921254caaae53080bff8889f7b2,4214,skip-exact-content-already-present-elsewhere,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/meta.h,upstream/mlkem-native/vc-sr1-full-frozen-source/mlkem/src/native/aarch64/meta.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/multilevel_build_native/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/monolithic_build_native/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/multilevel_build/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/basic_deterministic/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/basic/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/tracked-source-snapshot/mlkem/src/native/aarch64/meta.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/mlkem/src/native/aarch64/meta.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/aarch64/meta.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic/mlkem_native/src/native/aarch64/meta.h
provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/aarch64_zetas.c,f254d432c3ad7e9f05b462ccc7c280efeca13af963cd208d62a80c1cdb592517,11373,skip-exact-content-already-present-elsewhere,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/aarch64_zetas.c,upstream/mlkem-native/vc-sr1-full-frozen-source/mlkem/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/multilevel_build_native/mlkem_native/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/monolithic_build_native/mlkem_native/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/multilevel_build/mlkem_native/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/basic/mlkem_native/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/vc-sr1-full-frozen-source/dev/aarch64_clean/src/aarch64_zetas.c;upstream/mlkem-native/vc-sr1-full-frozen-source/dev/aarch64_opt/src/aarch64_zetas.c;upstream/mlkem-native/tracked-source-snapshot/mlkem/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/tracked-source-snapshot/dev/aarch64_clean/src/aarch64_zetas.c;upstream/mlkem-native/tracked-source-snapshot/dev/aarch64_opt/src/aarch64_zetas.c;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/mlkem/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build/mlkem_native/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/aarch64_zetas.c;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/src/aarch64_zetas.c
provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h,cf3f258e98e21d3db85b6a543677c592e1bdc0cb9e88df647cd85ccd46b71b15,8573,skip-exact-content-already-present-elsewhere,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h,upstream/mlkem-native/vc-sr1-full-frozen-source/mlkem/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/multilevel_build_native/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/monolithic_build_native/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/multilevel_build/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/vc-sr1-full-frozen-source/examples/basic/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/tracked-source-snapshot/mlkem/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/mlkem/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic/mlkem_native/src/native/aarch64/src/arith_native_aarch64.h
provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/intt_aarch64_asm.S,30a3679a885c5c6e6d7312b57ad5a55e8f666495e4f5526b5d400a903ebb6cec,21082,skip-exact-content-already-present-elsewhere,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/intt_aarch64_asm.S,upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/mlkem/src/native/aarch64/src/intt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/aarch64/src/intt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/aarch64/src/intt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build/mlkem_native/src/native/aarch64/src/intt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/intt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/src/intt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/src/intt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/intt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic/mlkem_native/src/native/aarch64/src/intt_aarch64_asm.S
provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/ntt_aarch64_asm.S,dee8b0da4ca812cf3e06ab1180ba5325fe5f2f59dc175be0a85f16bca795e52c,18678,skip-exact-content-already-present-elsewhere,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/ntt_aarch64_asm.S,upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/mlkem/src/native/aarch64/src/ntt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/aarch64/src/ntt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/aarch64/src/ntt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build/mlkem_native/src/native/aarch64/src/ntt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/ntt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/src/ntt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/src/ntt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/ntt_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic/mlkem_native/src/native/aarch64/src/ntt_aarch64_asm.S
provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/poly_mulcache_compute_aarch64_asm.S,ffd3430b4126b3eca17189c362a08999140f4ebf0f04afd01342ec5a05e811ed,3866,skip-exact-content-already-present-elsewhere,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/poly_mulcache_compute_aarch64_asm.S,upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/mlkem/src/native/aarch64/src/poly_mulcache_compute_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/aarch64/src/poly_mulcache_compute_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/aarch64/src/poly_mulcache_compute_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build/mlkem_native/src/native/aarch64/src/poly_mulcache_compute_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/poly_mulcache_compute_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/src/poly_mulcache_compute_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/src/poly_mulcache_compute_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/poly_mulcache_compute_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic/mlkem_native/src/native/aarch64/src/poly_mulcache_compute_aarch64_asm.S
provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/poly_reduce_aarch64_asm.S,1b7d61373aa19548a87de892bfcfda9702295393002ba88eeb3be3d35ec700ab,4752,skip-exact-content-already-present-elsewhere,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/poly_reduce_aarch64_asm.S,upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/mlkem/src/native/aarch64/src/poly_reduce_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/aarch64/src/poly_reduce_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/aarch64/src/poly_reduce_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build/mlkem_native/src/native/aarch64/src/poly_reduce_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/poly_reduce_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/src/poly_reduce_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/src/poly_reduce_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/poly_reduce_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic/mlkem_native/src/native/aarch64/src/poly_reduce_aarch64_asm.S
provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/poly_tobytes_aarch64_asm.S,925af2035e63f5c8866cd83361ad666e4d442a666aef485eba2790d0d2f613b5,3489,skip-exact-content-already-present-elsewhere,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/poly_tobytes_aarch64_asm.S,upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/mlkem/src/native/aarch64/src/poly_tobytes_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/aarch64/src/poly_tobytes_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/aarch64/src/poly_tobytes_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build/mlkem_native/src/native/aarch64/src/poly_tobytes_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/poly_tobytes_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/src/poly_tobytes_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/src/poly_tobytes_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/poly_tobytes_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic/mlkem_native/src/native/aarch64/src/poly_tobytes_aarch64_asm.S
provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/poly_tomont_aarch64_asm.S,928fbd8b2666d5b6eec6284211742ba96ce70bc8061b0e93557e5ecee73ad3b9,2862,skip-exact-content-already-present-elsewhere,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/poly_tomont_aarch64_asm.S,upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/mlkem/src/native/aarch64/src/poly_tomont_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/aarch64/src/poly_tomont_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/aarch64/src/poly_tomont_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build/mlkem_native/src/native/aarch64/src/poly_tomont_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/poly_tomont_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/src/poly_tomont_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/src/poly_tomont_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/poly_tomont_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic/mlkem_native/src/native/aarch64/src/poly_tomont_aarch64_asm.S
provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S,458b153b637e49f93ccee39f6c12c379d4fd982125eceb68e01307d277662b70,8656,skip-exact-content-already-present-elsewhere,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S,upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/mlkem/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S
provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k3_aarch64_asm.S,f4fcc1351d09a503dd8b73e9b0b18b4ffe49cc01fbb3611e204c06a621798c95,10500,skip-exact-content-already-present-elsewhere,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k3_aarch64_asm.S,upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/mlkem/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k3_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k3_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k3_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k3_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k3_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k3_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k3_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k3_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k3_aarch64_asm.S
provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S,a17756f307c353f9aa2ab6fc3b00717609426468c6e1fe7707b8d461b0c18855,12351,skip-exact-content-already-present-elsewhere,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S,upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/mlkem/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/multilevel_build/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S;upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/examples/basic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S
