sha256	size	retained_instance_count	original_path	retained_path
095357be464ff518d81a449dc7df7a20e687a39b2c49bf178875a71a13f2421f	199	2	CANON_T1_FINAL_af4c5abd/04_manifest/CANON_T1_FINAL_SHA256SUMS.txt.sha256	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/04_manifest/CANON_T1_FINAL_SHA256SUMS.txt.sha256
095357be464ff518d81a449dc7df7a20e687a39b2c49bf178875a71a13f2421f	199	2	CANON_CAMPAIGN_CLOSURE_af4c5abd/02_family_manifests/CANON_T1_FINAL_SHA256SUMS.txt.sha256	experiments/scalar-signed-to-unsigned-q/campaign-closure/02_family_manifests/CANON_T1_FINAL_SHA256SUMS.txt.sha256
0994e301b839b242e1ee50f6e199a71e1bada7819e2a9fb711844c60d5002520	151	2	CANON_T1_FINAL_af4c5abd/03_final_status/T1_PROPERTY_RESULTS.tsv	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/03_final_status/T1_PROPERTY_RESULTS.tsv
0994e301b839b242e1ee50f6e199a71e1bada7819e2a9fb711844c60d5002520	151	2	CANON_CAMPAIGN_CLOSURE_af4c5abd/01_family_status/T1_PROPERTY_RESULTS.tsv	experiments/scalar-signed-to-unsigned-q/campaign-closure/01_family_status/T1_PROPERTY_RESULTS.tsv
0f048c56a03d12fea55508c845be5fb040f44b87c67f849d43f3d0e6e13193bb	86076	2	CANON_T2_POSITIVE_af4c5abd/99_worktree/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness.goto	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/positive-run/workspace-delta/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness.goto
0f048c56a03d12fea55508c845be5fb040f44b87c67f849d43f3d0e6e13193bb	86076	2	CANON_T2_POSITIVE_af4c5abd/99_worktree/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0800.goto	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/positive-run/workspace-delta/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0800.goto
0ff28ce42e570358e0119219559183120fbcca297419c3beb4ff32debe494aba	91935	2	CANON_T3_FINAL_af4c5abd/99_worktrees/M2_qminus1/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness.goto	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/M2_qminus1/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness.goto
0ff28ce42e570358e0119219559183120fbcca297419c3beb4ff32debe494aba	91935	2	CANON_T3_FINAL_af4c5abd/99_worktrees/M2_qminus1/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0800.goto	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/M2_qminus1/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0800.goto
11567c89c7cd1a303784e3517cc8ca74d19a7d78347adb8ea507b0b4852d9079	131484	3	CANON_T3_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0300.goto	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0300.goto
11567c89c7cd1a303784e3517cc8ca74d19a7d78347adb8ea507b0b4852d9079	131484	3	CANON_T3_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0400.goto	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0400.goto
11567c89c7cd1a303784e3517cc8ca74d19a7d78347adb8ea507b0b4852d9079	131484	3	CANON_T3_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0500.goto	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0500.goto
115c96a66c93b92e4594a447d49272d1774fd7624799649945be4574450a306e	145854	8	CANON_T1_FINAL_af4c5abd/01_baseline/baseline_tree_excluding_poly.tsv	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/01_baseline/baseline_tree_excluding_poly.tsv
115c96a66c93b92e4594a447d49272d1774fd7624799649945be4574450a306e	145854	8	CANON_T1_FINAL_af4c5abd/02_mutants/M1_identity/tree_excluding_poly.tsv	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/02_mutants/M1_identity/tree_excluding_poly.tsv
115c96a66c93b92e4594a447d49272d1774fd7624799649945be4574450a306e	145854	8	CANON_T1_FINAL_af4c5abd/02_mutants/M2_qminus1/tree_excluding_poly.tsv	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/02_mutants/M2_qminus1/tree_excluding_poly.tsv
115c96a66c93b92e4594a447d49272d1774fd7624799649945be4574450a306e	145854	8	CANON_T1_FINAL_af4c5abd/02_mutants/M3_reversed_selection/tree_excluding_poly.tsv	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/02_mutants/M3_reversed_selection/tree_excluding_poly.tsv
115c96a66c93b92e4594a447d49272d1774fd7624799649945be4574450a306e	145854	8	CANON_T1_FINAL_af4c5abd/05_recovery/M1_identity_tree_excluding_poly.tsv	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/05_recovery/M1_identity_tree_excluding_poly.tsv
115c96a66c93b92e4594a447d49272d1774fd7624799649945be4574450a306e	145854	8	CANON_T1_FINAL_af4c5abd/05_recovery/M2_qminus1_tree_excluding_poly.tsv	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/05_recovery/M2_qminus1_tree_excluding_poly.tsv
115c96a66c93b92e4594a447d49272d1774fd7624799649945be4574450a306e	145854	8	CANON_T1_FINAL_af4c5abd/05_recovery/M3_reversed_selection_tree_excluding_poly.tsv	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/05_recovery/M3_reversed_selection_tree_excluding_poly.tsv
115c96a66c93b92e4594a447d49272d1774fd7624799649945be4574450a306e	145854	8	CANON_T1_FINAL_af4c5abd/05_recovery/baseline_tree_excluding_poly.tsv	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/05_recovery/baseline_tree_excluding_poly.tsv
11cf7de58b3978acb5e252ec3ed3a706f36c7480044c33d79e5c7d24ef7ca81e	132566	3	CANON_T4_FINAL_af4c5abd/99_worktrees/M1_barrett_identity/mlkem-native/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0300.goto	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/workspace-deltas/M1_barrett_identity/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0300.goto
11cf7de58b3978acb5e252ec3ed3a706f36c7480044c33d79e5c7d24ef7ca81e	132566	3	CANON_T4_FINAL_af4c5abd/99_worktrees/M1_barrett_identity/mlkem-native/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0400.goto	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/workspace-deltas/M1_barrett_identity/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0400.goto
11cf7de58b3978acb5e252ec3ed3a706f36c7480044c33d79e5c7d24ef7ca81e	132566	3	CANON_T4_FINAL_af4c5abd/99_worktrees/M1_barrett_identity/mlkem-native/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0500.goto	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/workspace-deltas/M1_barrett_identity/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0500.goto
12168737e630bcee903152c0c443644de615877186ca565c6b88c76e1b1f99c5	93013	2	CANON_T4_POSITIVE_af4c5abd/99_worktree/mlkem-native/proofs/cbmc/canon_t4_coverage_actual_body/gotos/canon_t4_coverage_harness.goto	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/positive-run/workspace-delta/proofs/cbmc/canon_t4_coverage_actual_body/gotos/canon_t4_coverage_harness.goto
12168737e630bcee903152c0c443644de615877186ca565c6b88c76e1b1f99c5	93013	2	CANON_T4_POSITIVE_af4c5abd/99_worktree/mlkem-native/proofs/cbmc/canon_t4_coverage_actual_body/gotos/canon_t4_coverage_harness0800.goto	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/positive-run/workspace-delta/proofs/cbmc/canon_t4_coverage_actual_body/gotos/canon_t4_coverage_harness0800.goto
12dc1face5e537f57790664fe64410dc4c28155412a7cd606eeb24bb170320ce	537	7	CANON_T3_FINAL_af4c5abd/00_freeze/theorem_Makefile	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/00_freeze/theorem_Makefile
12dc1face5e537f57790664fe64410dc4c28155412a7cd606eeb24bb170320ce	537	7	CANON_T3_FINAL_af4c5abd/99_worktrees/M1_identity/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/M1_identity/proofs/cbmc/canon_t3_theorem_actual_body/Makefile
12dc1face5e537f57790664fe64410dc4c28155412a7cd606eeb24bb170320ce	537	7	CANON_T3_FINAL_af4c5abd/99_worktrees/M2_qminus1/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/M2_qminus1/proofs/cbmc/canon_t3_theorem_actual_body/Makefile
12dc1face5e537f57790664fe64410dc4c28155412a7cd606eeb24bb170320ce	537	7	CANON_T3_FINAL_af4c5abd/99_worktrees/M3_swap_zero_one/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/M3_swap_zero_one/proofs/cbmc/canon_t3_theorem_actual_body/Makefile
12dc1face5e537f57790664fe64410dc4c28155412a7cd606eeb24bb170320ce	537	7	CANON_T3_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t3_theorem_actual_body/Makefile
12dc1face5e537f57790664fe64410dc4c28155412a7cd606eeb24bb170320ce	537	7	CANON_T3_POSITIVE_af4c5abd/01_theorem_source/Makefile	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/positive-run/01_theorem_source/Makefile
12dc1face5e537f57790664fe64410dc4c28155412a7cd606eeb24bb170320ce	537	7	CANON_T3_POSITIVE_af4c5abd/99_worktree/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/positive-run/workspace-delta/proofs/cbmc/canon_t3_theorem_actual_body/Makefile
14ac33a4051785c2830360bf4c00eb7ac4efa4550e846e3eb8d947980cc38fde	88896	2	CANON_T1_FINAL_af4c5abd/99_worktrees/M2_qminus1/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/gotos/canon_t1_theorem_harness.goto	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/M2_qminus1/proofs/cbmc/canon_t1_theorem_actual_body/gotos/canon_t1_theorem_harness.goto
14ac33a4051785c2830360bf4c00eb7ac4efa4550e846e3eb8d947980cc38fde	88896	2	CANON_T1_FINAL_af4c5abd/99_worktrees/M2_qminus1/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/gotos/canon_t1_theorem_harness0800.goto	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/M2_qminus1/proofs/cbmc/canon_t1_theorem_actual_body/gotos/canon_t1_theorem_harness0800.goto
1839c7219230e9d1eb3d543b47343c983a0d07eab9dc64394d5ba449b7f8acaa	122034	2	CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/proofs/cbmc/scalar_signed_to_unsigned_q/gotos/scalar_signed_to_unsigned_q_harness0200.goto	experiments/scalar-signed-to-unsigned-q/00-campaign-setup/build-workspace-delta/proofs/cbmc/scalar_signed_to_unsigned_q/gotos/scalar_signed_to_unsigned_q_harness0200.goto
1839c7219230e9d1eb3d543b47343c983a0d07eab9dc64394d5ba449b7f8acaa	122034	2	CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/proofs/cbmc/scalar_signed_to_unsigned_q/gotos/scalar_signed_to_unsigned_q_harness0300.goto	experiments/scalar-signed-to-unsigned-q/00-campaign-setup/build-workspace-delta/proofs/cbmc/scalar_signed_to_unsigned_q/gotos/scalar_signed_to_unsigned_q_harness0300.goto
1a0d3f70ed949d3c7e2303498d51e33e07d8dece1e5e5e38e5a3d3b0ac2f9f9d	127102	3	CANON_T1_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t1_coverage_actual_body/gotos/canon_t1_coverage_harness0300.goto	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t1_coverage_actual_body/gotos/canon_t1_coverage_harness0300.goto
1a0d3f70ed949d3c7e2303498d51e33e07d8dece1e5e5e38e5a3d3b0ac2f9f9d	127102	3	CANON_T1_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t1_coverage_actual_body/gotos/canon_t1_coverage_harness0400.goto	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t1_coverage_actual_body/gotos/canon_t1_coverage_harness0400.goto
1a0d3f70ed949d3c7e2303498d51e33e07d8dece1e5e5e38e5a3d3b0ac2f9f9d	127102	3	CANON_T1_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t1_coverage_actual_body/gotos/canon_t1_coverage_harness0500.goto	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t1_coverage_actual_body/gotos/canon_t1_coverage_harness0500.goto
1bc04e9fc55c23c222ca0c4d2c0fa11ae91fd5038cf2e65580c97dd29f3e28ba	126986	3	CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0300.goto	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0300.goto
1bc04e9fc55c23c222ca0c4d2c0fa11ae91fd5038cf2e65580c97dd29f3e28ba	126986	3	CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0400.goto	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0400.goto
1bc04e9fc55c23c222ca0c4d2c0fa11ae91fd5038cf2e65580c97dd29f3e28ba	126986	3	CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0500.goto	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0500.goto
1bccebd9291ada1badcd2c417143d54fcf1f50829b8d42512ddf427f30b299c8	220	3	CANON_T2_POSITIVE_af4c5abd/00_binding/tool_versions.txt	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/positive-run/00_binding/tool_versions.txt
1bccebd9291ada1badcd2c417143d54fcf1f50829b8d42512ddf427f30b299c8	220	3	CANON_T3_POSITIVE_af4c5abd/00_binding/tool_versions.txt	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/positive-run/00_binding/tool_versions.txt
1bccebd9291ada1badcd2c417143d54fcf1f50829b8d42512ddf427f30b299c8	220	3	CANON_T4_POSITIVE_af4c5abd/00_binding/tool_versions.txt	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/positive-run/00_binding/tool_versions.txt
1bd6f2cd995a15edbd4722a23ec6854f168ce0a54a5570bc887ae2a9dc74880e	3232	6	CANON00B_af4c5abd/01_verification_intent/verification_intent.json	experiments/scalar-signed-to-unsigned-q/00-campaign-setup/preregistration-and-source-binding/01_verification_intent/verification_intent.json
1bd6f2cd995a15edbd4722a23ec6854f168ce0a54a5570bc887ae2a9dc74880e	3232	6	CANON_T1_FINAL_af4c5abd/00_freeze/verification_intent.json	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/00_freeze/verification_intent.json
1bd6f2cd995a15edbd4722a23ec6854f168ce0a54a5570bc887ae2a9dc74880e	3232	6	CANON_T2_FINAL_af4c5abd/00_freeze/verification_intent.json	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/00_freeze/verification_intent.json
1bd6f2cd995a15edbd4722a23ec6854f168ce0a54a5570bc887ae2a9dc74880e	3232	6	CANON_T3_FINAL_af4c5abd/00_freeze/verification_intent.json	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/00_freeze/verification_intent.json
1bd6f2cd995a15edbd4722a23ec6854f168ce0a54a5570bc887ae2a9dc74880e	3232	6	CANON_T4_FINAL_af4c5abd/00_freeze/verification_intent.json	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/00_freeze/verification_intent.json
1bd6f2cd995a15edbd4722a23ec6854f168ce0a54a5570bc887ae2a9dc74880e	3232	6	CANON_CAMPAIGN_CLOSURE_af4c5abd/00_campaign_definition/verification_intent.json	experiments/scalar-signed-to-unsigned-q/campaign-closure/00_campaign_definition/verification_intent.json
1dab356f6a14940f11c6bfc97548badfbd28cceaab04e0c81ae83a14e640c5dd	241	2	CANON_T4_FINAL_af4c5abd/03_final_status/T4_MUTATION_MATRIX.tsv	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/03_final_status/T4_MUTATION_MATRIX.tsv
1dab356f6a14940f11c6bfc97548badfbd28cceaab04e0c81ae83a14e640c5dd	241	2	CANON_CAMPAIGN_CLOSURE_af4c5abd/01_family_status/T4_MUTATION_MATRIX.tsv	experiments/scalar-signed-to-unsigned-q/campaign-closure/01_family_status/T4_MUTATION_MATRIX.tsv
1fc89e91044557b45b2cf11e0a841631bd0d86a5754019a7d2fe7b31c4b578ae	2114	7	CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/proofs/cbmc/canon_t1_theorem_actual_body/canon_t1_theorem_harness.c	experiments/scalar-signed-to-unsigned-q/00-campaign-setup/build-workspace-delta/proofs/cbmc/canon_t1_theorem_actual_body/canon_t1_theorem_harness.c
1fc89e91044557b45b2cf11e0a841631bd0d86a5754019a7d2fe7b31c4b578ae	2114	7	CANON_T1_FINAL_af4c5abd/00_freeze/canon_t1_theorem_harness.c	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/00_freeze/canon_t1_theorem_harness.c
1fc89e91044557b45b2cf11e0a841631bd0d86a5754019a7d2fe7b31c4b578ae	2114	7	CANON_T1_FINAL_af4c5abd/99_worktrees/M1_identity/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/canon_t1_theorem_harness.c	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/M1_identity/proofs/cbmc/canon_t1_theorem_actual_body/canon_t1_theorem_harness.c
1fc89e91044557b45b2cf11e0a841631bd0d86a5754019a7d2fe7b31c4b578ae	2114	7	CANON_T1_FINAL_af4c5abd/99_worktrees/M2_qminus1/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/canon_t1_theorem_harness.c	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/M2_qminus1/proofs/cbmc/canon_t1_theorem_actual_body/canon_t1_theorem_harness.c
1fc89e91044557b45b2cf11e0a841631bd0d86a5754019a7d2fe7b31c4b578ae	2114	7	CANON_T1_FINAL_af4c5abd/99_worktrees/M3_reversed_selection/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/canon_t1_theorem_harness.c	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/M3_reversed_selection/proofs/cbmc/canon_t1_theorem_actual_body/canon_t1_theorem_harness.c
1fc89e91044557b45b2cf11e0a841631bd0d86a5754019a7d2fe7b31c4b578ae	2114	7	CANON_T1_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/canon_t1_theorem_harness.c	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t1_theorem_actual_body/canon_t1_theorem_harness.c
1fc89e91044557b45b2cf11e0a841631bd0d86a5754019a7d2fe7b31c4b578ae	2114	7	CANON00C_R5_T1_CLEAN_af4c5abd/01_theorem_source/canon_t1_theorem_harness.c	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/positive-run/CANON00C-R5-clean/01_theorem_source/canon_t1_theorem_harness.c
2096dca08cec87eaf951168a7311c864ba14d21e427edab0cdc672072ba415e9	127507	3	CANON_T1_FINAL_af4c5abd/99_worktrees/M2_qminus1/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/gotos/canon_t1_theorem_harness0300.goto	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/M2_qminus1/proofs/cbmc/canon_t1_theorem_actual_body/gotos/canon_t1_theorem_harness0300.goto
2096dca08cec87eaf951168a7311c864ba14d21e427edab0cdc672072ba415e9	127507	3	CANON_T1_FINAL_af4c5abd/99_worktrees/M2_qminus1/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/gotos/canon_t1_theorem_harness0400.goto	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/M2_qminus1/proofs/cbmc/canon_t1_theorem_actual_body/gotos/canon_t1_theorem_harness0400.goto
2096dca08cec87eaf951168a7311c864ba14d21e427edab0cdc672072ba415e9	127507	3	CANON_T1_FINAL_af4c5abd/99_worktrees/M2_qminus1/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/gotos/canon_t1_theorem_harness0500.goto	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/M2_qminus1/proofs/cbmc/canon_t1_theorem_actual_body/gotos/canon_t1_theorem_harness0500.goto
2110d7775dbb37884ba41f105433c5df42e901868a0ef2ec84a2837aa8789bd9	128337	3	CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0300.goto	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0300.goto
2110d7775dbb37884ba41f105433c5df42e901868a0ef2ec84a2837aa8789bd9	128337	3	CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0400.goto	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0400.goto
2110d7775dbb37884ba41f105433c5df42e901868a0ef2ec84a2837aa8789bd9	128337	3	CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0500.goto	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0500.goto
256789ff25eb6c0c6ef0817f3758e071e95ea419ff78ee5f7f354adb2c728388	521	7	CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/proofs/cbmc/canon_t1_theorem_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/00-campaign-setup/build-workspace-delta/proofs/cbmc/canon_t1_theorem_actual_body/Makefile
256789ff25eb6c0c6ef0817f3758e071e95ea419ff78ee5f7f354adb2c728388	521	7	CANON_T1_FINAL_af4c5abd/00_freeze/theorem_Makefile	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/00_freeze/theorem_Makefile
256789ff25eb6c0c6ef0817f3758e071e95ea419ff78ee5f7f354adb2c728388	521	7	CANON_T1_FINAL_af4c5abd/99_worktrees/M1_identity/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/M1_identity/proofs/cbmc/canon_t1_theorem_actual_body/Makefile
256789ff25eb6c0c6ef0817f3758e071e95ea419ff78ee5f7f354adb2c728388	521	7	CANON_T1_FINAL_af4c5abd/99_worktrees/M2_qminus1/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/M2_qminus1/proofs/cbmc/canon_t1_theorem_actual_body/Makefile
256789ff25eb6c0c6ef0817f3758e071e95ea419ff78ee5f7f354adb2c728388	521	7	CANON_T1_FINAL_af4c5abd/99_worktrees/M3_reversed_selection/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/M3_reversed_selection/proofs/cbmc/canon_t1_theorem_actual_body/Makefile
256789ff25eb6c0c6ef0817f3758e071e95ea419ff78ee5f7f354adb2c728388	521	7	CANON_T1_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t1_theorem_actual_body/Makefile
