sha256	group_size	size	original_archive_path	retained_destination	justification
435aaeb0eabccaf585079a6051301a0847f5e6da4236e8b20fce65ddd3b8a49d	9	8480	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/bring_your_own_fips202_static/mlkem_native/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
435aaeb0eabccaf585079a6051301a0847f5e6da4236e8b20fce65ddd3b8a49d	9	8480	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel/mlkem_native/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
435aaeb0eabccaf585079a6051301a0847f5e6da4236e8b20fce65ddd3b8a49d	9	8480	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
435aaeb0eabccaf585079a6051301a0847f5e6da4236e8b20fce65ddd3b8a49d	9	8480	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_native/mlkem_native/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
435aaeb0eabccaf585079a6051301a0847f5e6da4236e8b20fce65ddd3b8a49d	9	8480	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build/mlkem_native/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build/mlkem_native/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
435aaeb0eabccaf585079a6051301a0847f5e6da4236e8b20fce65ddd3b8a49d	9	8480	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build_native/mlkem_native/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
435aaeb0eabccaf585079a6051301a0847f5e6da4236e8b20fce65ddd3b8a49d	9	8480	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/mlkem/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/mlkem/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
43855e347be504e3489133e6349cdef8e903646c06d08718ce4addf84e8e79c8	9	3133	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic/mlkem_native/src/native/riscv64/src/rv64v_debug.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic/mlkem_native/src/native/riscv64/src/rv64v_debug.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
43855e347be504e3489133e6349cdef8e903646c06d08718ce4addf84e8e79c8	9	3133	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic_deterministic/mlkem_native/src/native/riscv64/src/rv64v_debug.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/riscv64/src/rv64v_debug.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
43855e347be504e3489133e6349cdef8e903646c06d08718ce4addf84e8e79c8	9	3133	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/bring_your_own_fips202_static/mlkem_native/src/native/riscv64/src/rv64v_debug.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/riscv64/src/rv64v_debug.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
43855e347be504e3489133e6349cdef8e903646c06d08718ce4addf84e8e79c8	9	3133	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel/mlkem_native/src/native/riscv64/src/rv64v_debug.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/riscv64/src/rv64v_debug.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
43855e347be504e3489133e6349cdef8e903646c06d08718ce4addf84e8e79c8	9	3133	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_debug.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_debug.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
43855e347be504e3489133e6349cdef8e903646c06d08718ce4addf84e8e79c8	9	3133	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_native/mlkem_native/src/native/riscv64/src/rv64v_debug.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/riscv64/src/rv64v_debug.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
43855e347be504e3489133e6349cdef8e903646c06d08718ce4addf84e8e79c8	9	3133	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build/mlkem_native/src/native/riscv64/src/rv64v_debug.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build/mlkem_native/src/native/riscv64/src/rv64v_debug.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
43855e347be504e3489133e6349cdef8e903646c06d08718ce4addf84e8e79c8	9	3133	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build_native/mlkem_native/src/native/riscv64/src/rv64v_debug.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/riscv64/src/rv64v_debug.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
43855e347be504e3489133e6349cdef8e903646c06d08718ce4addf84e8e79c8	9	3133	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/mlkem/src/native/riscv64/src/rv64v_debug.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/mlkem/src/native/riscv64/src/rv64v_debug.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
441f90157180459d65550e1e761b4218597be6bbb391930cc8501133b40ffbea	2	1948	mlk_kem_check_pk_cleanroom/PKCHECK_T2_00A_SEED_FRAME_20260730T031357Z/PKCHECK_T2_00E_REBUILD_AND_PROVE_20260730T034238Z/shards/01_harness.assertion.1/result.xml	experiments/kem-check-pk/T02-frame-and-relational-properties/records-and-early-development/PKCHECK_T2_00E_REBUILD_AND_PROVE_20260730T034238Z/shards/01_harness.assertion.1/result.xml	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
441f90157180459d65550e1e761b4218597be6bbb391930cc8501133b40ffbea	2	1948	mlk_kem_check_pk_cleanroom/PKCHECK_T2_00A_SEED_FRAME_20260730T031357Z/PKCHECK_T2_FINAL_FOUR_20260730T041943Z/shards/harness.assertion.1/result.xml	experiments/kem-check-pk/T02-frame-and-relational-properties/raw-evidence/PKCHECK_T2_FINAL_FOUR_20260730T041943Z/shards/harness.assertion.1/result.xml	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
450b5b5fa50bd729f52fb7ab34f2e7351056c17fc3367cb6901ae5b1f2299709	2	427	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/proofs/cbmc/keccakf1600x4_xor_bytes/keccakf1600x4_xor_bytes_harness.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/proofs/cbmc/keccakf1600x4_xor_bytes/keccakf1600x4_xor_bytes_harness.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
450b5b5fa50bd729f52fb7ab34f2e7351056c17fc3367cb6901ae5b1f2299709	2	427	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/proofs/cbmc/keccakf1600x4_xor_bytes_native/keccakf1600x4_xor_bytes_native_harness.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/proofs/cbmc/keccakf1600x4_xor_bytes_native/keccakf1600x4_xor_bytes_native_harness.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	12	2566	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic/mlkem_native/src/params.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic/mlkem_native/src/params.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	12	2566	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic_deterministic/mlkem_native/src/params.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic_deterministic/mlkem_native/src/params.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	12	2566	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/bring_your_own_fips202/mlkem_native/src/params.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/bring_your_own_fips202/mlkem_native/src/params.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	12	2566	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/bring_your_own_fips202_static/mlkem_native/src/params.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/params.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	12	2566	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/custom_backend/mlkem_native/src/params.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/custom_backend/mlkem_native/src/params.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	12	2566	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build/mlkem_native/src/params.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build/mlkem_native/src/params.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	12	2566	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel/mlkem_native/src/params.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/params.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	12	2566	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel_native/mlkem_native/src/params.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/params.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	12	2566	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_native/mlkem_native/src/params.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_native/mlkem_native/src/params.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	12	2566	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build/mlkem_native/src/params.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build/mlkem_native/src/params.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	12	2566	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build_native/mlkem_native/src/params.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build_native/mlkem_native/src/params.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	12	2566	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/mlkem/src/params.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/mlkem/src/params.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
451788547142ab61d2c17439d3e110991f336d90bd432fcd4b04e88c7989fefc	8	1675	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic/mlkem_native/src/fips202/native/x86_64/src/fips202_native_x86_64.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic/mlkem_native/src/fips202/native/x86_64/src/fips202_native_x86_64.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
451788547142ab61d2c17439d3e110991f336d90bd432fcd4b04e88c7989fefc	8	1675	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic_deterministic/mlkem_native/src/fips202/native/x86_64/src/fips202_native_x86_64.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic_deterministic/mlkem_native/src/fips202/native/x86_64/src/fips202_native_x86_64.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
451788547142ab61d2c17439d3e110991f336d90bd432fcd4b04e88c7989fefc	8	1675	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel/mlkem_native/src/fips202/native/x86_64/src/fips202_native_x86_64.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/fips202/native/x86_64/src/fips202_native_x86_64.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
451788547142ab61d2c17439d3e110991f336d90bd432fcd4b04e88c7989fefc	8	1675	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel_native/mlkem_native/src/fips202/native/x86_64/src/fips202_native_x86_64.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/fips202/native/x86_64/src/fips202_native_x86_64.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
451788547142ab61d2c17439d3e110991f336d90bd432fcd4b04e88c7989fefc	8	1675	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_native/mlkem_native/src/fips202/native/x86_64/src/fips202_native_x86_64.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_native/mlkem_native/src/fips202/native/x86_64/src/fips202_native_x86_64.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
451788547142ab61d2c17439d3e110991f336d90bd432fcd4b04e88c7989fefc	8	1675	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build/mlkem_native/src/fips202/native/x86_64/src/fips202_native_x86_64.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build/mlkem_native/src/fips202/native/x86_64/src/fips202_native_x86_64.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
451788547142ab61d2c17439d3e110991f336d90bd432fcd4b04e88c7989fefc	8	1675	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build_native/mlkem_native/src/fips202/native/x86_64/src/fips202_native_x86_64.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build_native/mlkem_native/src/fips202/native/x86_64/src/fips202_native_x86_64.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
451788547142ab61d2c17439d3e110991f336d90bd432fcd4b04e88c7989fefc	8	1675	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/mlkem/src/fips202/native/x86_64/src/fips202_native_x86_64.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/mlkem/src/fips202/native/x86_64/src/fips202_native_x86_64.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
45190c13cd3079b8bac79f8c6321be6786cb383ae3ebeef05f7fc79018701ad1	9	11155	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
45190c13cd3079b8bac79f8c6321be6786cb383ae3ebeef05f7fc79018701ad1	9	11155	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic_deterministic/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
45190c13cd3079b8bac79f8c6321be6786cb383ae3ebeef05f7fc79018701ad1	9	11155	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/bring_your_own_fips202_static/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
45190c13cd3079b8bac79f8c6321be6786cb383ae3ebeef05f7fc79018701ad1	9	11155	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
45190c13cd3079b8bac79f8c6321be6786cb383ae3ebeef05f7fc79018701ad1	9	11155	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
45190c13cd3079b8bac79f8c6321be6786cb383ae3ebeef05f7fc79018701ad1	9	11155	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_native/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
45190c13cd3079b8bac79f8c6321be6786cb383ae3ebeef05f7fc79018701ad1	9	11155	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
45190c13cd3079b8bac79f8c6321be6786cb383ae3ebeef05f7fc79018701ad1	9	11155	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build_native/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
45190c13cd3079b8bac79f8c6321be6786cb383ae3ebeef05f7fc79018701ad1	9	11155	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/mlkem/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/mlkem/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
458b153b637e49f93ccee39f6c12c379d4fd982125eceb68e01307d277662b70	9	8656	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
458b153b637e49f93ccee39f6c12c379d4fd982125eceb68e01307d277662b70	9	8656	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
458b153b637e49f93ccee39f6c12c379d4fd982125eceb68e01307d277662b70	9	8656	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
458b153b637e49f93ccee39f6c12c379d4fd982125eceb68e01307d277662b70	9	8656	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
