version	run	relative_path	size_bytes	sha256
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/logs/11_evaluation_reporter_status.json	24626	9cd0664dd537ae766f0710e3574e3f9f607143627e600d223af90bd50923b323
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/logs/evaluation_reporter_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/logs/evaluation_reporter_stdout.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/prompt_package/11_evaluation_reporter_prompt.txt	5113	526687dd5996bf5256d8979db891d1436512055eaabfd8962b86ce03f6a06003
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/prompt_package/api_requests/attempt_01_request.json	2026928	7368f752eb5d3c8c2584da8dd1b42791eeaa41faaf923f2533e5153cf85bed34
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/prompt_package/deterministic_reference_bundle.json	307	e779aa213681c247e72290d9b89c39c189de94fc18bcc79e5c7cb510052ef8ce
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/prompt_package/primary_evidence_manifest.json	13605	6f7b3dc80e2ae0a846be56c61669ae5c4906b93970bcab2087a3458f5d5d477b
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/prompt_package/prior_authoritative_context_manifest.json	2564	2eeaeb83aae0b45d8d511c48ab4b066b99b52d7324f0ca8aedf58090c3cf9d7a
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/prompt_package/prompt_metadata.json	1578	bc1be224f793945d2ea4a392d35bc54924c01d638da6f16c511a5e84ad3fa7c2
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/prompt_package/trusted_deterministic_facts_bundle.json	25576	fc8e520877fc735874a0978ecb943a24ff10a67ca024b890798b0dafeced349e
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/prompt_package/trusted_deterministic_facts_manifest.json	7034	87a5acc540df3f66c6d2e821309dc415891cf3e0e3ed8642faf4ed751c5d7aa6
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/stage_manifest.json	7227	aaca5cfd9cea4db92a70205aa6e9cb4e5b705ffbbc54e623a003d9b1c7fe901e
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/validation/10_failure_mode_taxonomy.csv	1166	f92813fe50915f30a16cb5f7d38740b9e94b8a610ea70d5fe270db008bd84cc3
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/validation/10_measured_facts.csv	6331	9d88f15695ffbe90dea89cb224cbe6a6ac69d8c615b505d101c86e216c6c6535
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/validation/10_rq_mapping.csv	1726	2468268ed11153bf03585baa52a954929126bf4695ad8de0dca7965f851b861b
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/validation/10_threats_to_validity.csv	910	51c0f24e876827ac8c5e5f5f743a7a5af9283888fdc7163a4b81c74e9e70a30a
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	stages/11_evaluation_reporter/validation/llm_call_validation.json	1093	903a904e57e160f8f24d78696e612732b548dcb42e9eb647168117686a8c57b4
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	status.json	1322	c7d818fbcc2a7e5f1b371ebfb26c3bd17cf75ccd189dc45dc6e6e5c5a99808ce
v3-evaluated-llm-integrated-workflow	run_001_poly_add_real_20260711	workflow_plan.json	6361	ddcdabfc15c9762f31f3dd10b541115fbc52951aaf1ae58bfb2d9276d11b15a0
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	events.jsonl	32569	e2b4c30b5b5ac674d00be432bba6233b00d46dbe1c659bbf4c4c1a6d1c2fa5c6
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	final/final_run_summary.json	28711	b4d956b46723e9b441efd7ca54fee9280ae4287f325d1ac269d3ccbe58ad8397
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	llm_profile.resolved.json	1281	639391e2a917f00262291aa813b5fe4a84389fe938e713371c8f7c9371a09e1b
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	run_config.resolved.json	11140	fea8089d3f31d7dca67e89cf9705c3525307d1f297e97975eb3da4cc8e9ee8f5
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	run_manifest.json	3428	406636b6be642d239fe0e0952584d5556f420dcebad6ed8495341a06f7749c02
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/01_master_orchestrator/control/input_snapshot/code_01_poly.c	18569	f427dda46e29d53d3e33d683c9a8483bade3568eff43fb97b868a21bfd07c722
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/01_master_orchestrator/control/input_snapshot/code_02_poly.h	10117	f24f980110953c1d361e04137e13e2f85f76db776903f85c98f24900e85f7aef
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/01_master_orchestrator/control/input_snapshot/code_03_params.h	2566	450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/01_master_orchestrator/control/input_snapshot/code_04_cbmc.h	7954	12fe62f76060aa2cdd41de6170e0c787c516ae753ed32579c9c39b1af55130fb
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/01_master_orchestrator/control/input_snapshot/code_05_common.h	10680	5598905a5655ae8aa5215591d973c79db77dd8978c89bf715c2292f5c9a5be5f
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/01_master_orchestrator/control/input_snapshot/llm_profile_active_thesis_model.json	380	4997a123c77dc9a3f17899756d66323cee46451c8196626161bbab830bbe9f4d
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/01_master_orchestrator/control/input_snapshot/poly_add_scoped_fullfips_gpt54mini_none_20260711_080559.json	2773	0274a5b55a34d3dd62bb9855749bb9b07650dbbc9bd1cc2457b56483b7faafd6
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/01_master_orchestrator/control/input_snapshot/spec_01_fips203_clean.txt	154798	0b103f1adce94325caa6ab56e1eafa8ce6bd411b5adc6b4e9537b0c2bad107e2
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/01_master_orchestrator/control/repository_provenance.json	924	b04ef9920fda2a526d208ec33e1be2394fa668dae20220ad8462e98082b62fe6
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/01_master_orchestrator/diagnostics/iterations/iteration_00.json	9725	3419f60e505e930b4425a68b194fd24bbfa22865e6599396e6390ae63a11c859
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/01_master_orchestrator/handoff/handoff_manifest.json	1644	03f3f7e5c7a133d486d8a1a023e69f67a5dbc5e13def2fc089eddf34b4f037d5
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/01_master_orchestrator/logs/.gitkeep	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/01_master_orchestrator/stage_manifest.json	1288	7bd81d6c544ab0e9089b12a68422e358d15437bcd292ce3caa603134ceed8c4e
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/deterministic_reference/01_algorithm_blocks.deterministic.json	128695	89053e2d988de861879c2035404ed8d539220d809b94df0b2938f11c67d1b7b6
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/deterministic_reference/01_equations_constraints.deterministic.json	91681	348de4376060435a5457ce12c31debb5df672d4b9347fa357740857b22c0d2b2
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/deterministic_reference/01_parameter_table.deterministic.json	24787	b2e1935b1af2c88af4cc42d233bae2fd2cb65931caf3674598a6151454862343
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/deterministic_reference/01_preconditions_postconditions.deterministic.json	76865	41e67753c33db41da8a37f99085e12c28926c312d0633401bd791d078779fcdc
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/deterministic_reference/01_source_material_read_report.deterministic.json	653	757de9de1806fea974267b91408f65cacbbce0671ac88ead884eaded0931d47a
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/deterministic_reference/01_spec_sections_index.deterministic.json	21454	18df0301090f93862bcebd9de9e8a1899938509f19b6f006ef353f343eca4136
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/deterministic_reference/01_spec_summary.deterministic.json	814	4e5fd1daf02ee95326da3cabc4e579385502a45b440f8b2a1d7339f34a5cf49c
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/deterministic_reference/01_spec_to_code_hints.deterministic.json	111402	9140278f1537b8a122e9e90f83e0fffafdd9cdb1530ec19d5c98bc03e31fa52f
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/deterministic_reference/01_symbol_table.deterministic.json	14044	3024fb32ffe89df80a5d998dd708c1df1797ab50a701cf5fbfda0c13137b34ce
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/deterministic_reference/selected_spec_excerpt.txt	127003	9c91d3f2b00c971715500bc20775f7306bc9685c726fad75c18877c3ddf28678
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/deterministic_reference/selected_spec_excerpt_metadata.deterministic.json	18198	b502c8260326b12e745a3058a341fcd492929d3c6bba977ecd89cb28ad8cb4b3
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/handoff/handoff_manifest.json	1604	4609fd75f42596a5fb6c28059323d9ad6a10db61b37be45e5f62a8d435f2fb76
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/llm_authoritative/01_spec_summary.json	48487	2bc21cf20e9c4b544639f6eeceaea81c9c99d6255424ed313d9ca6330e477097
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/llm_authoritative/api_responses/attempt_01_response.json	120479	520224cbb98b83776453a381786f3de3a7a41f26aba1a0481b34a18e5b21fab7
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/logs/02_spec_extraction_status.json	53722	b0b5ab5faeedcecc4cfabbc136988fbde9fd2a2f14a1c8045616863d539b1b91
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/logs/spec_extraction_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/logs/spec_extraction_stdout.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/prompt_package/02_spec_extraction_prompt.txt	5510	091d03e38aa2a613183d79cb41e1cbda8220e73538c22a07903deda36434b04c
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/prompt_package/api_requests/attempt_01_request.json	418475	7bd7bd4ae8cd7db5ae6fd96a5023be9ca07c7d34a73173372d2f74012d612b10
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/prompt_package/deterministic_reference_bundle.json	507911	dc1ee77ba132033a14aaed4a7b0c5ffef9b7631d00cc41cabfc23b9a2409c05e
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/prompt_package/primary_evidence_manifest.json	643	d80ecf609d47c47c00000f76b06d89afe20e152bb4b50f37ced9f2feb3485968
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/prompt_package/primary_evidence_transmission_manifest.json	1021	8e537984fb40e835996be84cbef095c40a2309858da0823e119e8c6f72eb9662
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/prompt_package/prior_authoritative_context_manifest.json	333	ae9ccd22ae38d78d5f9c92ff54f12e62019691ac0bf01bfe781cad58e233da53
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/prompt_package/prompt_metadata.json	882	35b4095b01260a1f1447fbca31a3ab5734b05de2671383a932c424e5f7f3cc46
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/prompt_package/trusted_deterministic_facts_manifest.json	321	dcc339cbd1af4c35adde331fb8787a2f82d64585fb2ddc27a99ac76c96b39acc
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/stage_manifest.json	3362	25df54b80f09cade8e0ef0ded1f2a1899b931721b2498dafff16db39116232f7
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/02_spec_extraction/validation/llm_call_validation.json	2215	ab1417cb32775518cb44838880b4cee24220bd26cdf434f97a03aaf194ae319e
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/deterministic_reference/02_agent2_spec_summary_input_status.json	52455	8a63457e955112c44adc53dd621547d5a868bd387966beaac990585f2abf585b
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/deterministic_reference/02_cbmc_harness_hints.deterministic.json	2517	1ff53e660c3381e33dbac6fd010888627aa2fcb0209ad69fab7f38113de7c501
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/deterministic_reference/02_code_structure_index.deterministic.json	3010	d5ab9e2c72a79dcee27ffce0dcc37c4b090605734be9b8474d409310e8cf509d
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/deterministic_reference/02_code_summary.deterministic.json	856	0850576e63e4b395f47aaa87a803e8e733f5d2f29df83de68bd6ad6fe02cfa4d
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/deterministic_reference/02_code_symbol_table.deterministic.json	71408	65bfede27a791f82a3c156924f39f837070cad3d5eaf3add54e1e2a014d7bcbb
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/deterministic_reference/02_function_signature_analysis.deterministic.json	37304	b7e2564d7901a2dae22283b059fdd6c32346ecd85b7b345de0c416b55afa3236
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/deterministic_reference/02_integer_range_obligations.deterministic.json	262455	913d69dcee00a9b7e5e75b11bd75e398ea953cf25f17fe7691e5bc348baebf5a
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/deterministic_reference/02_loop_bounds_array_accesses.deterministic.json	71185	361c0e80b6c957c9566f14a5a87176e986871ccb078c3844dded4013da5789a0
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/deterministic_reference/02_macro_constant_map.deterministic.json	55609	164cebfb9ac21a0ff3050491da855b55ea763bfb797ced273fd5ff1ebb4c014c
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/deterministic_reference/02_memory_safety_obligations.deterministic.json	227682	5afa6783d6d0dda82ca8fbef144f442e472967acf84301f9a406e1d63b01b352
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/deterministic_reference/02_source_material_read_report.deterministic.json	1951	250060c29bdff5916e975f38588fb638cdf79766e4a9ec09e46dabf8d81485e8
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/deterministic_reference/02_spec_code_mapping_candidates.deterministic.json	15748	88103c03435216b95053d6fff828ae7beecde4ad017b0f731fc065c71383cb71
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/handoff/handoff_manifest.json	1905	e7527ff4dfe965e7f03407c3e489d1f64227738ec79785e663bab5391170de44
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/llm_authoritative/02_code_summary.json	63562	0eac3beb1f878efe11e85bc4bc3c5c23ab26ec3552fa8331b4d0eb394745eb23
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/llm_authoritative/api_responses/attempt_01_response.json	146163	9e7a8dc655dc989e7dc245e29141823fc556523c2f3ca034434b27d09b797d30
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/logs/03_code_understanding_status.json	69498	b616b87aa9d4403827f95d67d64cf19243cc362832bf54589bdd159ac5a39a77
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/logs/code_understanding_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/logs/code_understanding_stdout.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/prompt_package/03_code_understanding_prompt.txt	5969	d77716a4fe42749846efc5289269bc86344c1c7efb813f4715452420e12e4788
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/prompt_package/api_requests/attempt_01_request.json	577953	a7c2c5dd901e8fae5ef30b83f19588c84e7cf60de35f0df533f5a5cb43f8dc88
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/prompt_package/deterministic_reference_bundle.json	787541	688d0d8d4cbf82a4bcbca1e8f28397715dade00c8cbe1d9da42f7eee5020967a
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/prompt_package/primary_evidence_manifest.json	2254	bd2e013b29cb6b9858b67f3234994e9ba4187232f84d9f9551e373e2a04006c9
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/prompt_package/primary_evidence_transmission_manifest.json	4249	6dbc361b03f2c2bb547dd32c285a54492083bc42c2bf27d2d0348adbe69e74b8
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/prompt_package/prior_authoritative_context_bundle.json	54028	d40538e27369a9610a44a5faaf32e6247e502532f962f63f5733376ec65f2a9a
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/prompt_package/prior_authoritative_context_manifest.json	801	8b9722221eeb7a99e6a8dad4a9886195ea8933a8e8cedbfbac9faf7f93b601ca
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/prompt_package/prompt_metadata.json	1058	7c73a918a0737534ed1606b48d08863d61dd7cae8f1a95c4e7f94121edc66aaa
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/prompt_package/trusted_deterministic_facts_manifest.json	321	eb7a95cac2d092d823813a7f53589c3261df5ec4142c80c7832a9db9f9c81d28
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/stage_manifest.json	3946	819aabd0745c880f42c62599ee20e646b15e4da5ee0803f54315f817a56b0d28
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/03_code_understanding/validation/llm_call_validation.json	2228	5c444ecf5b292cb0ea7a866f864cc3ada21454c5cb81e08afb6a5b942cefbd72
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/deterministic_reference/03_candidate_properties.deterministic.json	11574	236e3329708833f39e01ad7a3ef99994d0a96c3daf3133e3bd4fda9201fcdcbe
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/deterministic_reference/03_previous_stage_input_status.json	116678	beb4fd91bde9aef5266632a3ede859d8a51518f01f9359206049de36c52b4c8c
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/deterministic_reference/03_property_evidence_matrix.deterministic.csv	1227	a8ff5008df209f2832c7ff81994757695236fbc85e89e934f3b623c7b579c794
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/deterministic_reference/03_property_evidence_matrix.deterministic.json	3232	f953cd6a1ec6ae3c1f2af706ac7f994bf2ab1c245320621ce34702a067bbdb68
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/deterministic_reference/03_property_family_catalogue.json	18446	a1159ee3481cc454144e80c1b93466dd535d5a15b241d5297e467fc673a0d791
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/deterministic_reference/03_property_filtering_decisions.deterministic.json	2515	d2dda1c6b118ad5050331dc50ebd8f0af34e360ffaed79822570c8f987cfcd39
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/deterministic_reference/03_property_risk_register.deterministic.csv	1181	6b24b4aedbb6ba8965f48fdeb56f946a393163ce07f6db8b8a6973caf2334fe0
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/deterministic_reference/03_property_risk_register.deterministic.json	2404	dae7e1e369b24d6b6156ec832ec66e59096dea7e085e23635a5049e85d1942c1
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/deterministic_reference/03_spec_code_traceability.deterministic.json	3436	4482a61edd49bfdb560a9e8a83fee5b15dedf18e13ed9379de33b4e308e3a641
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/handoff/handoff_manifest.json	2261	9f82059a62d969b60c416a5ac69ef3c18fd2438267513ab561eb2f904c6e7e7d
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/llm_authoritative/03_candidate_properties.json	44371	6b88b4bf09962f8bb514e252a273b52ff5e9981212d98bdf3a4373bd5544778c
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/llm_authoritative/api_responses/attempt_01_response.json	101544	0aceaec4e17f0ed716e41c1f534914373ae4232cf28a875d61b34409b85c5703
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/logs/04_property_discovery_status.json	49325	8f8a926082e2bac545c13f82e2af5aef23556bca0aaae68f88c90853e44dbe12
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/logs/property_discovery_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/logs/property_discovery_stdout.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/prompt_package/04_property_discovery_prompt.txt	8429	950c7e70359bdcb6137a27f318af4de913fe7088dad8c533713783f6ff4e07e3
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/prompt_package/api_requests/attempt_01_request.json	528397	19c07a0ce8ee6c2c156bb367d8e228cf006de769d7f55d1adc1ef08be01cd416
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/prompt_package/deterministic_reference_bundle.json	44971	cd3402bd27b7f08d4fadc3f61a6a72546c0a4bdbe22b9f32e5b45da859f67946
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/04_property_discovery/prompt_package/primary_evidence_manifest.json	2254	cdaea28897a53154d60443aaba9092f1f973a634fa9e6dd26c5fa2cd1e087e19
